id	title	description	publishedAt	defaultLanguage	country	viewCount	subscriberCount	videoCount
UCM9j98qNrmz7-XMy8cZHTAQ	Rampaa4you	"Live Stream: Svaki dan oko 20:00h -21:00h Marketing: GaGy (MC Market)"	2014-04-25T07:04:58Z		HR	7557470	77900	489
UCv0YpI7M47wyR7xcNHcmYUg	Krooncheck	"Bok! Ja sam Kruno (Krooncheck), YouTuber iz Zagreba! Oprema koju trenutno koristim za snimanje i editing: - HP Omen laptop (i7, 32GB RAM, RTX2080) - Canon G7X Mark III (vlogging kamera) - Canon EOS M50 (mirrorless kamera) - GoPro HERO5 Black - Insta360 ONE X - DJI Mavic PRO - Logitech C922"	2016-09-23T19:32:54Z		HR	22328807	77200	308
UCS803w0Fa9epkPuYUyeClBQ	SmashinBeauty	"SmashinBeauty is passionate Youtuber and freelance makeup artist that has a SFX, Halloween makeup and lifestyle topics on this youtube channel. Make sure to subscribe. People also know me as smashing beauty Halloween makeup tutorials"	2010-10-28T11:24:11Z	en	HR	22311103	81400	367
UC2s4JqCKB0gqwqRauQSj9hg	"Fran Laus"	"hype up. TO get over excited and to start things you do not mean to start."	2016-12-30T09:49:40Z		HR	7647737	74600	100
UChkBcJR8tGD2NSL0uDZw7qQ	"Super Truck - Hrvatski"	"Pratite avanture Tegljača Toma, uvijek spremnog da pomogne svojim prijateljima, Policijskom Autu Matu i Vatrogasnom Vozilu Francku, neustrašivim Car Patrol detektivima, Najbržem Vlakiću Troy-u, Super Kamionu Carlu i mnogim drugim prijateljima u njihovim nevjerovatnim pustolovinama."	2017-05-10T08:04:47Z		HR	60745332	89900	777
UC0LFJfNvdL9duA0KIjSGBIw	"Zapresic Boys"	"Autori i izvođači najpoznatijih navijačkih pjesama u Hrvata: Marko Novosel Ivan Novosel Bojan Šalamon Shalla Saša Pleše Zdeslav Klarić"	2012-05-02T14:48:21Z		HR	57200724	90000	43
UCJvPHnm-qNEUsNhx47s9qxw	Flambass	"Hello everyone! I am Flambass and I love playing all kind of games but mostly WWII content, so join up, follow, subscribe and enjoy them with me ! Let's have fun together and learn something ! There are videos and live streams on twitch so stay tuned ! Good luck and have fun and I'll see you on the battlefield !!!"	2011-11-14T17:49:22Z		HR	48402788	82400	1744
UCmWUTlbrA8NBlBKL1IzHE9Q	"Tabi TV"	"Tabi TV vam donosi zabavne, smiješne i nevjerovatne TOP liste!"	2017-01-07T09:16:30Z		HR	26283505	76700	84
UClMqSZGpDSYUyFVcRNbAXtA	"Twisted - HoneyBunnyGames"	"Hey there! My name is Twisted, and I'm just a Croatian guy who likes playing games and having fun. I love playing all kinds of games, but on the channel I usually play, sandboxes, survival, city/base builders, VR games, building games, and creative games! Some examples include One Hour One Life, Equilinox, Jalopy, Scrap Mechanic, Raft, Mechanic Miner, My Little Blacksmith Shop, and Astroneer. When it comes to VR I play games on the HTC Vive, such as Baby Hands VR, Tiny Town VR, and Undead Development, Contact - honeybunnygames[at]gmail.com Channel art done by twitter.com/FSnowzombie Twisted's PC Specifications: CPU: i7-9700K RAM: 32gb DDR4-3000 Graphics Card: RTX 2070 XC Microphone: AT2020 USB+ 103-05/21-01/12004 251-03/25-21-02 "	2012-05-21T19:43:51Z		HR	20018901	76400	4553
UCiVSn99kbkPvUE0xhEeJA9w	"Suzana Emes"	"Hi there, thanks for popping over :) My name is Suzana and this is my happy place. I upload videos about beauty, life, home decor and sometimes i do DIY. Hope you'll enjoy here as much as i do :) Please check out my blog: airyfairymakeup.com For any business enquiries, please contact: airyfairymakeup@gmail.com"	2012-09-16T16:57:47Z		HR	27878107	84300	730
UC3P94H6rDb1pv0KFnpkkWrQ	MENART	"Službeni YouTube kanal izdavačke kuće Menart koja je osnovna 1997. godine i od tada se uspješno razvija u jednu od najznačajnijih diskografskih kompanija u regiji."	2009-05-21T08:55:35Z		HR	102662874	76700	744
UCAW4mE1h7CCumovgrWOtkGA	"Street Brothers"	"STREET BROTHERS is Calisthenics team, conducting training exercises using body weight to gain strength! These types of training are effective, fun, and cheapest way to get a good body! Our goal is to encourage you to get in shape and motivate you to achieve the desired goal!"	2013-02-07T01:19:19Z		HR	6737096	74400	79
UCJ-O9X2mJTfvFnOtbV-o_Rg	"Dario Ban"	Gamer.	2015-04-24T21:19:36Z		HR	97453772	74700	50
								
UCbRM25R4FaF9qqAHHpaqceQ	"Slavica de Jong"	"Bok svima! Ja sam Slavica, mama 4 djece (8 mjeseci, 2,5 god, 5,5 god i 7 god). Na mom kanalu možete pratiti našu svakodnevnicu kroz VLOG-ove, a osim toga i razno-razna videa kao što su: otvaranje surprise box-ova, product reviews, kuhanje, shopping haul-ovi, moja iskustva sa trudnoćom, porodima, proizvodima koje koristim za sebe i svoju djecu itd itd. Hvala vam što me pratite i nadam se da uživate u sadržaju. XOXO Slavica _______________________________________________ Hey! I am Slavica, mommy of 4 kids 81 mo, 2.5 yo, 5.5 yo and 7 yo). I post videos about my family and our daily life through VLOGS and I also make videos such as shopping and product HAULS, cooking videos, my experiences with pregnancies, births and motherhood. Thank you so much for coming over to my channel, I hope you stay, have fun and subscribe! Slavica"	2009-08-28T08:57:15Z		HR	34277236	93100	417
UCIgcC0FXCaKROxx6LHZSZdg	"Andrea's Workshop"	"Enjoy projects I share with you! Please use the mail below to contact me. Disfruta de los proyectos que comparto con ustedes! Por favor usen el e-mail abajo para contactarme."	2011-03-13T21:26:04Z		HR	8632049	75100	193
UCazaXum4NCxzEGyBZ-HNlQg	RimacAutomobili	"We design, develop and manufacture electric hypercars and high performance EV technology. www.rimac-automobili.com"	2011-05-26T16:08:21Z		HR	11981991	124000	88
UCZ5mlcNske2N68vxc4vi5Aw	"First Order Lego"	"Hi there, Luka here and let me welcome you to First Order Lego: It's a LEGO Star Wars channel where I work hard to build mocs and provide amazing content for you guys. I really hope you enjoy my videos and support them, you guys are what makes me go on, without you this channel would NOT exist. I really appreciate that. My current goal is 80 000 subscribers. I upload MOCs every weekend (try to) and would appreciate if you checked them out ;) Be sure to check out my NEW Instagram page where I keep you guys updated with how my mocs are going and give you some useful tips ;) Enjoy, have fun, and stay awesome, bye!"	2014-06-09T22:34:23Z	en	HR	14581154	74700	180
UCf72ndojwhByNjXDDLw7kww	IvanPernarTV	"Dobrodošli na YouTube kanal ""IvanPernarTV"". Na ovom kanalu možete naći konferencije za novinare, govore iz Hrvatskoga sabora, mišljenja o aktualnim temama iz svijeta politike, intervjuje, video zapise koje nećete vidjeti u mainstream medijima i sl.. Sav sadržaj na kanalu je informativnog karaktera. Kanal vodi i uređuje Mihael Leško. Welcome to the YouTube channel ""IvanPernarTV"". On this channel you can find press conferences, speeches from the Croatian Parliament, opinions on the current topics from the world of politics, interviews, videos you will not see in the mainstream media, etc.. All content on the channel is informative. The channel is hosted and edited by Mihael Leško."	2015-09-25T11:08:46Z		HR	28422505	89200	710
UCb2q8fTmT-FYxZP2EZjIztw	zlatkio	"Hi guys and welcome to channel most of the time I upload WWE 2K gameplay and sometimes something different New video every day 1:00pm EDT | 10:00AM PDT | 6:00PM BST Business Inquiries - zlatkiojer19@gmail.com"	2015-02-02T23:50:36Z	en	HR	52343515	87600	2861
UCSP_YKl3kw_5t2VROiYvgDg	"MMA Kingdom"	"MMA Parody uploads funny videos (or atleast tries) of mixed martial arts content."	2015-08-26T19:43:45Z		HR	1283035	67500	14
UCeTZGaNWXoqEMLAlpVxb8yA	"The Djubre"	"Ćao,pozdravlja vas Djubre :) Pc Specifikacije, oprema i softver : Intel i7 8700 Nvidia GTX 970 DDR4 Ballistix Elite 16 GB Ram ASRock Z370 Pro4 Noctua NH-U9S Hladnjak Volan Logitech G27, Slušalice Logitech G430 i kontroler Xbox 360. Program za Snimanje - Bandicam Obrada Videa - Sony Pro 14 Kamera - Logitech C920 Mikrofon - M-Audio Producer Business inquiries / Poslovni kontakt: thedjubre0@gmail.com Paypal - https://paypal.me/TheDjubre"	2015-01-27T19:32:23Z	hr	HR	15379726	68100	589
UCfHJRUpF8FlM4FQ0zUtZIMA	"UFO Beats"	"UFO Beats is one of the leading platforms for promotion of micro, minimal and deep house music worldwide, based in Croatia. It was launched in 2015. and have since uploaded numerous great tracks and releases, thus supporting various independent artists and labels over the years. 📧 CONTACT ufo.beats2@gmail.com 🛸 SOCIAL NETWORKS • FB private group: https://www.facebook.com/groups/httpswww.youtube.comcufobeats/ • Instagram: https://www.instagram.com/ufo_beats_ • Facebook: https://www.facebook.com/ufobeatss • Soundcloud: https://soundcloud.com/ufobeats06 "	2016-10-05T12:57:10Z		HR	33699990	75300	4663
UCnGDIuIJ95p4fuuZl52lABQ	"Anita Šimunović"	"TKO JE ANITA? Kozmetiku voli u svakom smislu riječi, od čitanja, učenja pa do isprobavanja novih proizvoda. To je ljubav zbog koje je sve započelo. Osim što savjetuje druge, šminka ju ispunjava kao osobu. Najviše voli isprobavati i kupovati tekuće pudere. Nije pohađala kozmetičku školu. Svi savjeti dolaze iz osobnog iskustva. Gdje živiš? Sisak, Hrvatska Koliko godina imaš? 27 S čim snimaš? Canon 700D Gdje editiraš? Vegas PRO 16 i Final Cut Pro X Koji mobitel koristiš? Samsung Galaxy S10e Tip kože lica – suha (žuti podton) Tip kože tijela – suha Problemi s kožom – miteseri Kosa – obojana, rijetka, masno tjeme i suhi vrhovi Nokti – gelirani su već dvije godine, inače su kratki, slabi i listaju se Ako ovo čitaš pretplati se! SUBSCRIBE: http://bit.ly/30GbMDB "	2012-03-13T18:24:43Z		HR	24122456	73400	382
UCwRlNAP08kuMZUrjkCFss-w	"Dječaci KANAL"	"Dječaci - Nikom slični, najjači. ► PRETPLATI SE -- http://bit.ly/29xkQBD ► DJEČACI WEB -- http://djecaci.net ► FACEBOOK -- http://facebook.com/djecaci ► YOUTUBE -- https://youtube.com/c/DjecaciKANAL ► TUMBLR -- http://djecaci.tumblr.com ► TWITTER -- http://twitter.com/djecaci"	2006-05-23T00:13:24Z	hr	HR	77048618	71200	171
UCGuJRs0uaXHO6u7QR_h55Ew	"TheBoss Gaming"	"A 25 year old gamer that enjoys gaming just as much as making videos. Gaming since I was a little kid. Trying to make all kinds of gaming videos, such as evolution, cinematic, gameplay, walkthrough, montages and etc. So please enjoy my videos, subscribe, leave a like and comment, Be a good gamer :D Subscribers: 100 ✅✅ 500 ✅✅ 1000 ✅✅ 2500 ✅✅ 5000 ✅✅ 10000 ✅✅ My PC: CPU: Intel i7 9700k Gpu:GeForce RTX 3070 Ram:32 GB 2666Mhz HDD:1,5 TB SSD: 500 GB Buy CHEAPEST games online - https://www.g2a.com/r/thebossgaming "	2017-11-08T01:03:40Z		HR	34969609	78000	285
UC-iY3JsoqeOt0IqxJ5pGR6Q	"Mr. Cigvan"	"Pozz svima.Zovem se Ivan.Pun sam ideja i htio bih uspjeti na Youtube.Stalno se sprdam."	2016-06-28T07:02:25Z		HR	38152429	133000	282
UCMTNwJwYVm7MRmyMLOqIuqA	"Toni Milun"	"Toni Milun | Where maths is fun je projekt koji besplatnim videopredavanjima obrazuje sve osobe željne znanja."	2011-03-22T07:16:15Z		HR	50797012	71800	1933
UCbBmunJMwM5USC7FHS-YGJQ	GameOfBros	"2015. je opis glasio ovak: Dva buraza u bitci za gaming tron. Ak volite FIFU i dobar edit na pravom ste mjestu :D Stvari su se malo promijenile i sad rokamo najbolji nogometni sadržaj na Balkanu i šire. Pravi nogometni, ne virtualni :). POD REFLEKTORIMA - najveći nogometni YouTube projekt ikad u Hrvatskoj! For business: gameofbros2@gmail.com"	2015-08-25T13:40:02Z		HR	15996667	64500	665
UCTsMVCiUurev7pGYSXR4Y6Q	"Dom na kvadrat"	"Dom na kvadrat - Multimedijska platforma o uređenju i brizi o domu Dom na kvadrat najdugovječnija je i najgledanija emisija o uređenju doma, arhitekturi, građenju i hortikulturi. Nakon desetljeća na lokalnim televizijama, otvorili smo novo poglavlje. Od veljače 2020. godine svake subote na HRT-u 2 donosimo novosti i trendove, informiramo vas, ali i obrazujemo. Savjete, inspiracije i trendove za uređenje svog doma potražite i na našoj web stranici www.dom2.hr. Svakodnevno smo vam dostupni putem društvenim mreža Facebooka i Instagrama. "	2011-10-25T09:36:00Z		HR	49081571	72900	2399
UCGZbGGNWP_oXDfRnUWks9uw	"RPG Division"	"Welcome to a channel that is all about Role Playing Games. Here you will find in depth guides for new game releases, occasional review and rambling video. Hope you enjoy!"	2014-06-24T23:15:46Z		HR	47096558	72600	2729
UCwIMybe3b_6hd69nZUauO2Q	"Marin Ivanović - Stole"	"Službeni YouTube kanal Marina Ivanovića - Stoke, poznatog hrvatskog repera. Peace!"	2013-11-24T12:04:55Z		HR	35404841	66800	218
UCUp6H4ko32XqnV_6MOPunBA	"Index Video"	"http://www.index.hr/ Najčitaniji hrvatski nezavisni medij Dobitnik nagrade ""Miko Tripalo"" za doprinos demokraciji Višestruki dobitnik ""Superbrands"" priznanja "	2014-08-03T12:33:32Z		HR	101502429	67700	4274
UCZ6R1lUaR8PIpt1Rl21si6Q	"Maja Šuput"	"Maja Šuput"	2011-09-19T13:51:54Z		HR	101666599	65400	44
UCGduw-W79kNzRx1_i2Up6Xg	Miss7		2017-06-01T07:51:25Z		HR	7651761	61200	312
UCq4Vy1Nj5ET-8hcmhG3AccQ	"Tina VS Ivan"	Cao!	2017-05-30T21:07:40Z		HR	0	59600	0
UC2DkoN2Bxw7oT3Hqde0LUYg	"Zabranjeno pušenje"	"Sindikat fanova Zabranjenog Pušenja"	2009-09-15T12:48:03Z		HR	100125938	72700	397
UC5m5-hQNlk-Nu2NsQk2Twng	Survivaland	"Hi Guys! My name is Simon and I have 13 years experience outdoors. To be exact, I practice Bushcraft & Survival Skills. On my channel you will find mixture of primitive skills combined with modern gear and techniques. Collaboration Contact: survivalandyt@gmail.com "	2012-07-12T23:50:51Z		HR	12476363	77500	109
UCMmNAXoSeFnVNnqxVGfZPZw	"Zagrepčanke i dečki KIDS CHANNEL"	"Zagrepčanke i dečki osim što pjevaju i plešu već 27 godina, super se zabavljaju, a zabavu dijele od sada i s Vama ! Dobro došli na KIDS CHANNEL, dječji kanal za zabavu, igru, učenje! Vole Vas Vaši Zagrepčanke i dečki :) p.s. pratite nas na našim društvenim mrežama 🤗✅‼️ 763 followers - 27.3.2018. 11.000 followers - 23.4.2019. 23.000 followers - 1.1.2020. 30.000 followers - 30.6.2020. 40.000 followers - 24.10.2020. 50.000 followers - 1.1.2021. THANK YOU!!!!!"	2012-02-09T23:04:42Z		HR	85963001	148000	540
UC-Frpf9NNJuZJj9xCNRxK4g	"Antena Zagreb"	"Antena Zagreb je lokalno-globalni radio. Možete nas slušati ""regularnim"" putem na 89.7 ili 97.2 MHz na području grada Zagreba i Zagrebačke županije (i šire gdje god možete uhvatiti signal), ili preko našeg online playera na www.antenazagreb.hr, koji je u svakom trenutku dostupan. Glasove DJ-a ste već sigurno upoznali. Niste li sigurni kako izgledaju slobodno provjerite ovdje, i dopustite nam da vam kratkim video pričama pokažemo što se događa u studiju i oko njega, te koje se zanimljivosti skrivaju iza mikrofona. Uz vas smo dok se budite, dok radite, dok se vozite pa i dok spavate!"	2010-01-20T10:03:59Z		HR	33981597	62700	1183
UCbNndmh3eCkX81WtVqQgzeA	"Josip Ricov"	"First independent international automotive YouTube channel that brought You; ● full in-depth car reviews, ● natural POV day & night test drives, ● headlights test in dark, ● real-world consumption tests, ● honest pros and cons and more! All in 4K, to show You all the details and functionalists when buying a brand new cars! Started as a hobby when Dug Demuro had few videos on his channel, ended up as a professional full-time job. I, myself live in Croatia, the car market is small, taxes big. With no press background or connections in the local car industry, took me a long time and hard work to get some rep and build this channel to +50K subscribers. So if You like the content & want to support my work. SUBSCRIBE and turn ON the bell, share my videos with your friends and car forums. We all dislike ads but they finance the videos I make, so turn your AdBlock OFF. Thanks! Follow my Instagram stories and stay up to date with the new content I make! 😎 🎥 iPhone 12 Pro & GoPro 9. "	2011-10-04T17:18:52Z		HR	55648128	80400	930
UC0e9cA2FBgEhhFuf1Kifujw	"Lost Sky"	"Antun Dugandžić a.k.a. Lost Sky Hello everyone! Welcome to my official YouTube channel. I Will be uploading all of my new music here, including official music videos ,etc. Subscribe and join me on my journey! Official Lost Sky YouTube channel."	2018-05-24T12:26:11Z		HR	50594379	90100	6
UCJ0cfpCXd4N7nQ3N-njqMrg	"Fini Recepti by Crochef"	"Omiljene Crochef delicije. Uživajte u preko 2000 besplatnih video recepata, savjeta i ideja. Pronađite inspiraciju za nove kulinarske podvige!"	2014-12-11T17:11:39Z		HR	38148299	67500	2030
UCDU9s8KBG3ofvFoMLucbY0w	"Veronika Vanjak"	"Hey guys and girls! Welcome to my channel... On this channel i film fitness related content to motivate you to achieve your fullest potential. Follow me here: Instagram: https://www.instagram.com/veronikavanjak/ Snapchat: @veronika_vanjak"	2017-01-21T16:51:58Z		HR	9694092	61300	138
UCiL4CJ3-vB1kH-bEzxoCs7Q	"Reci Peci"	"ReciPeci kanal nudi vam inspiraciju i ideje za svakodnevna fina jela i deserte, kao i načine da si život u kuhinji učinite praktičnijim. Svako jelo pripremam ja, Sandra Gašparić osobno pa budite sigurni da nakon preko 1000 objavljenih recepata na ReciPeci stranici možete očekivati provjerene recepture te najčešće jela spravljena na jednostavan način od jednostavnih i svima dobavljivih namirnica. Učinimo kuhanje i život u kuhinji zajedno još ljepšim! Vaša Sandra"	2015-04-12T18:26:11Z		HR	13991409	73800	264
UCiSnRRZHwYY-8kyeal8zZVw	"Soy Luna CROATIA"	"• Fan kanal o seriji Soy Luna • Fan channel about series Soy Luna • Scene i pjesme iz serije Soy Luna na hrvatskom. • Scenes and songs from Soy Luna dubbed or translated on Croatian. • Svi videi na ovom kanalu pripadaju kompaniji © Walt Disney i od istih nemam nikakvu zaradu. • I own nothing, all videos belong to © Walt Disney Company & I don't have any profit from them."	2018-10-24T03:14:25Z		HR	90264613	62400	709
UCUGsMIdvF7TOX_riaBFSvnw	"chrvoje engineering"	"Chrvojeengineering is a YouTube channel dedicated to the education of engineering. We cover the what, why, and how of engineering topics, such as civil engineering, mechanical engineering, electric engineering, and many other things. Chrvojeengineering youtube channel produces and publishes educational videos that explain complex engineering topics in simple, easy-to-understand language. So, If you want to learn more about engineering, subscribe to my channel. "	2008-04-25T15:41:57Z		HR	8024033	67000	166
UCJjx05KBL8DZ1rE1RBE9-yA	"Future Bass Mix Records"	"Welcome to Future Bass Mix Records! Music really been keeping me up and going for a long time, so I created Future Bass Mix, a channel where I promote Artists music after been giving permission to upload their song. Here you can enjoy hottest tracks of different genres like Club Dance, Bigroom,Melbourne Bounce,Progressive,Future Bass and Hands Up. Subscribe! Help us to 60,000. And don't forget to 🔔 turn on notifications because we upload very often upload ►Facebook:https://www.facebook.com/futurebassmix ►Instagram: https://www.instagram.com/futurebassmix/ ►Merch: https://bit.ly/2MYvWoz ✔ Want to get featured? Submit your track: Email: futurebassmixrecords@gmail.com"	2015-03-22T15:45:32Z		HR	7484054	58600	30
UC16JnN7AaCGmnZ75z8sDM7g	"Grga Klara Recipes"	"Dobrodošli na Grga i Klara YouTube Kanal ! Nadamo se ćete uživati u našim receptima. Molimo vas da se subscribate na naš kanal i slobodno nam komentirajte i pitajte ako vam nešto nije jasno, rado ćemo vam odgovoriti. Kontakt za sve poslovne suradnje i povezivanje sa drugim kanalima: grgaiklaratorte@gmail.com Uživajte. ------------------------------------------------------------------------ Welcome to Grga & Klara Recipes Channel ! Hope you will enjoy our recipes and please subscribe and leave us a comment how they came out for you! For business inquiries: grgaiklaratorte@gmail.com Grga i Klara aka Romeo i Julija. SVI RECEPTI NA http://www.grgaiklara.com"	2016-12-21T14:59:19Z		HR	7989829	59200	40
UCpwE1kmRYEhICdN1rk6F3hw	narodni	"narodni - radio koji te sluša | Najslušaniji radio u Hrvatskoj | Najbolja Domaća Glazba"	2011-01-22T07:56:27Z		HR	67008597	65400	1046
UCccyJhDWayUzZKI45_m2zNQ	"Denis Pauna"	"Hello everyone! I'm Denis from Croatia, 26 years old - an enthusiastic musician who plays guitar, bass guitar and also sing. This channel is about my solo project Planleft and the vocal&instrumental crossovers of the most iconic and metal/rock/grunge songs."	2016-11-04T07:01:50Z		HR	6824028	73200	196
UCxt3P9x95icVeZluSpSsX3g	Click4Chic		2011-12-21T09:50:41Z		HR	12330941	57600	811
UCLHIH83AIDMEj3cn9AS6trw	"Najbolji domaći recepti"	"Ovaj kanal namijenjen je ljubiteljima dobre hrane. Otkrijte kako brzo i jednostavno napraviti najfinije zalogaje."	2015-07-20T07:13:58Z		HR	21287313	69700	149
UC6ehwfUubJZVJkeAej9fP6Q	"PRIRODNI LIJEKOVI"	"Ovaj kanal je napravljen sa zeljom da pomogne u održavanju zdravlja i olakšavanju svakodnevnih aktivnosti... Svaki dan novi saveti, u kojima ćete, nadamo se, uživati i praktikovati ih. Svi sadržaji i informacije na kanalu Prirodni Lijekovi predstavljeni su javnosti na uvid u najboljoj nameri, i Prirodni Lijekovi veruju da su tačni. Prirodni Lijekovi ne pružaju bilo kakve garancije putem ovog Youtube kanala u vezi bilo kojih proizvoda ili usluga, i na taj način ne može biti odgovoran"	2019-01-18T10:41:25Z		HR	23912334	68900	449
UCXon_Rn-CzhBT2MkBTTYBtA	"U zdrav mozak"	"UZDRAVMOZAK.COM | OFFICIAL YOUTUBE CHANNEL http://uzdravmozak.com"	2012-01-03T15:28:40Z		HR	42110687	58200	3746
UCcOdPQfJhqZqH2Aqa-VK24A	"grac grac"	"Heya, I'm Gracia!! I'm from Croatia and I'm 20 years old. I'm really bad at time management so I don't have a fixed upload schedule. Bear with me. This channel is for Stray Kids only. I do like to feature songs from other artists, but the focus is always on Stray Kids."	2014-12-21T13:46:46Z		HR	10464913	53800	54
UCFlugzDwS1R_A4ckXawT1Jg	"Pavo Duply Tomic"	Glazba	2013-03-11T13:03:20Z		HR	42253376	62100	357
								
								
UCfEIxm5sLeVt6mCx02gUCqA	"Kanal MUP-a RH i policije"	"SLUŽBENI KANAL MINISTARSTVA UNUTARNJIH POSLOVA REPUBLIKE HRVATSKE"	2010-09-21T14:57:08Z		HR	21795147	70500	911
UCg815jYTqWnFGd6p5qwWJxg	"Luka Hrvatic"	"Snimatelj, redatelj, montažer iz Zagreba. Strast za snimanje promotivnih videa, reklama, kratkometražnih filmova. Putovanja, vlogovi i nasumični videi. Business inquiries: luka@lukahrvatic.com"	2013-01-24T09:51:19Z		HR	9663178	54300	704
UC-rKKNlBcPrk314qyxOpKwA	"Bad Boy"	"Follow me for more content ⬇️⬇️ adrenaline rush (street racing) 🔥 💯🏁"	2018-10-24T14:15:42Z		HR	16682128	107000	39
