id	title	description	publishedAt	defaultLanguage	country	viewCount	subscriberCount	videoCount
UCk5C2dKcJbgwSfjZrMvJHBQ	"Nika Ilčić"	Wubbbbaaaalubbbaaaadubbdubbb	2015-02-26T16:08:12Z		HR	33119612	266000	214
UC8P837qhN0mpfipm2-7hL9A	"Malajski Tapir"	"Nadam se da imate apsolutno brutalan dan! NOVI Tapirlo merch potražite na: http://bit.ly/TapirloMerch Instagram: https://instagram.com/malajskitapir TikTok: https://tiktok.com/@malajskitapir Trovo Live: https://trovo.live/MalajskiTapir MAIL ZA SURADNJE ZATRAŽITE ISPOD! BUSINES ENQUIRY MAIL DOWN BELOW! Poštanski pretinac: Ivan Rado PP326 31103 Osijek Hrvatska"	2016-04-29T18:30:52Z		HR	102009509	290000	1130
UCBMNOSCMUzSrNJAr0pqB9Bw	COFI	"Veliki pozdrav za sve Vas ! Moje ime je Filip , imam 23 godine i dolazim iz Beograda . Moj cilj na Youtube-u je da Vas nasmejem i pruzim najkvalitetniju zabavu . Zelim da zajedno sa Vama izgradimo ovaj kanal i da dodjemo do 100k ! 100 000 Subscribera - 02/04/2019 - Ostvaren san ! Pc spec : i7-7700k 4.5 Ghz Nvidia MSI Armor 1080 - 8gb 256 Bit G-Skill Trident Z RGB 16 gb 3600 MHZ 650w Cooler Master"	2016-04-15T19:59:14Z		HR	63792208	271000	891
UCfSdejZFhw0rrDFlj9McyNA	lignum	"Welcome to ""lignum"" channel. Here I'll be uploading videos of cool projects I do over the time. I come from Croatia, I have bachelors degree in civil engineering and wood is my specialty. I'll be making woodwork videos ranging from small daily to larger weekly or even monthly projects some of which you can already see on this channel. In my production I use many kinds of hand tools, power tools and other woodworking and metal working machines. Two KUKA industrial robots help me get my ideas from paper to reality. If you like my videos, subscribe to see more in the future!!"	2016-05-01T12:23:00Z		HR	30507503	294000	96
UCqQ8dna-4vF7I7FRqD5bGEw	"Jelena Rozga"	"Jelena Rozga Official Channel"	2008-12-19T21:12:56Z		HR	446866615	265000	297
UCBEipHW5jNHITTkNXJHPD1g	"SAFARI DUHA"	"Kanal Safari duha odvest će vas na putovanje duhom. Na kanalu iznosim svoje životne stavove i iskustva. Sve informacije i savjeti isključivo su edukacijske prirode i služe u svrhu osvještavanja."	2013-05-11T14:34:19Z		HR	143491053	269000	832
UCMT4kRrxw1EsP8mWz8Pjl6A	"Ženski Svijet"	"Pozdrav svima i dobrodošli na kanal Ženski Svijet! Ženski Svijet kanal je ovdje kako bi se zabavili, opustili, stavili osmijeh na lice, poistovjetili sa svakodnevnim situacijama, vidjeli nešto novo, naučili nešto novo i ono najvažnije kako bi bili promjena🦋 Hvala svima koji su se pretplatili na kanal i onima koji će to tek napraviti, najbolja ste publika🦋 Ako vam se sviđa moj rad i želite ga podržati posjetite moj Web Shop Ženski Svijet i naručite nešto za sebe ili svoje bližnje i proširite zajedno sa mnom poruku pozitivne promjene🦋 Za poslovne upite možete mi se obratiti na mail anazibar@gmail.com Pratiti me možete i na ovim društvenim mrežama: TIKTOK @anazibar INSTAGRAM @zenskisvijet FACEBOOK https://www.facebook.com/zenski.svijet.blog WEB www.zenskisvijet.com Hvala vam na pažnji i veliki pozdrav svima🦋 Ana Zibar "	2011-10-31T13:53:21Z		HR	176198518	295000	598
UCZBgrQkJ5yJThY6XkVCnI7A	"English with Adriana"	"Learn and improve your English speaking skills with the English with Adriana YouTube Channel. Subscribe to get notified of new English lessons that are posted on a weekly basis to improve the foundations of learning the English language. Lessons are designed for intermediate to advanced English learners, searching for better life opportunities using the English langauge. On the English with Adriana Channel you will find lessons to help you: - Improve your English listening skills - Identify different accents through natural conversations betweek native English speakers - Better understand and use English vocabulary - Communicate effectively with English Grammar - Improve your confidence speaking and interacting with others in English Do you need extra support improving your confidence speaking in English? Improve your English speaking skills in The Whats App English Learning Group: https://englishteacheradriana.com/whatsapp/"	2013-03-08T19:11:09Z		AU	10357198	270000	297
UCHUu8I_NKRzNeoDL4oaoC3Q	"How To Cook Smarter"	"How To Cook Smarter is here to help you start eating healthier and spend less money on groceries. Hi, my name is Sasha and I want to share my healthy recipes with you. My cooking channel is all about showing you how to make cheap healthy meals in minimal time. Yes, I'm also a busy family man who's trying hard to raise a family of healthy eaters. And I'm going to share with you what works for us in hopes that it helps you. So if you're looking for quick family dinners or healthy breakfast ideas then check out some of my recipes, and make sure to subscribe to my channel right now. As you can see, all of my recipes use simple and easy to find ingredients. No highly processed ingredients and no refined sugar, mostly gluten free recipes. Subscribe now and start cooking healthy today. I'm here to help you out."	2019-01-24T13:32:34Z		HR	19283038	285000	150
UC-e-MFPGOZ-GPqLypny5_mw	PIKO	"Nakon bliskog susreta sa smrću odlučio sam raditi sve ono što bih požalio da nisam učinio da sam napustio ovaj prekrasan svijet. Autor, komičar, kompozitor, tekstopisac, izvođač/glazbenik, freespirit. Veliki ljubitelj putovanja, hrane i izazova."	2016-05-18T15:41:48Z		HR	49252911	227000	328
UCBYJh9a5fniP9HypwCAPm3g	ŠljokastePrezle	"Ćao svima! Ja sam Dejan poznatiji kao ŠljokastePrezle i ovaj kanal bazira se na parodijama i ponekad motivacionim videima! Tu sam da vas razveselim, pomognem ako mogu te da širim smijeh i pozitivu! 😁 Ne budi mrgud, život je kratak 😁 13+ Videos on this channel might contain themes, topics and mature language, therefore they are not recommended to viewers under the age of 13 #parody #parodija #parodije "	2017-02-01T19:17:04Z		HR	76011845	236000	938
UCBx1qY_d37p8nvODF2-WLJg	"Natašine Slastice"	"Dobrodošli na stranice Youtube kanala Natašine slastice! Ovdje sam za vas da bi vam olakšala pripremu i dekoriranje slastica. Recepti za kolače i torte, postupci dekoriranja, savjeti koji će vam koristiti pri izradi slastica. Za sva pitanja u vezi objavljenih videa javite mi se slobodno u komentarima, rado ću vam odgovoriti. Ako bi voljeli vidjeti neki određeni video recept ili tutorijal pošaljite mi prijedlog. Da bi bili sigurni da ćete dobiti obavijesti o mojim novim videima pretplatite se na kanal: http://www.youtube.com/channel/UCBx1qY_d37p8nvODF2-WLJg?sub_confirmation=1 Lijep pozdrav i gledamo se!"	2013-03-10T09:25:02Z		HR	68875468	284000	306
UCpJNsBEupVtlLlVIYw-kFpg	24sata		2007-06-12T11:21:18Z		HR	118901631	283000	2729
UCg5COMokaFxczQAoUhH0rnw	GKShowcase	"Welcome to GKShowcase If you are passionate about goalkeeping and football in general this is the right place to be at. My job is to provide you the best goalkeeper content from all over the world on a weekly basis. I want to promote young goalkeeper who wants to get a shout out on a big screen. All of my videos are created with the purpose to inform and educate football fans all over the world, and of course to make you smile! ······························································································"	2015-03-24T13:30:10Z		HR	26213455	213000	286
UChkSewydUfhTT3Dx5cxRH1w	"iGRANDiA - Najbolja igra pod Suncem"	"Želiš saznati što je iGRANDiA? Posjeti naš website i zakorači u svijet Najbolje igre pod Suncem! https://igrandia.hr/ "	2011-01-27T14:18:40Z		HR	121599756	217000	122
UCZ2gX52AfOl1h2gzyK1shog	"Shime HD"	"Pozdrav, Ja sam Domagoj Šimić, dolazim iz jednom maloga sela. Inace ja sam ovdje da vas nasmijem, zabavim i pruzim 10 do 20 minuta vašeg užitka. Nadam se da ću vam se svidjeti i da ćemo zajedno dogurati daleko. "	2014-08-24T19:19:41Z		HR	41779896	204000	803
UCm9MJM9JbwjilkOX7zUtm7A	LUKA		2010-10-26T11:56:07Z		HR	31720019	242000	58
UC-3_K7CTKsgFRWOp0UtCJsQ	OrangeVideos	"Drugi najgledaniji glazbeni YouTube kanal u Hrvatskoj i jedan od najgledanijih YouTube kanala na Balkanu!!"	2014-02-04T13:03:06Z		HR	329276310	212000	78
UCLm9qTrZE6wE1pE0GuBP1nQ	"Balkan UFO"	"Tragamo za istinom o skrivenim tehnologijama,drevnom znanju,misterijama i nlo-ima. Balkan ufo channel created for people from the Balkan speaking area. On this channel we talk about history, mysteries, science fiction, and many other topics in a fun but still scientific way :)"	2017-07-16T17:57:08Z		HR	72767584	221000	329
UCXXi-9bww2TMBvoMztDG1_A	AVmake	"Welcome to my channel ! On this channel you can find - How to make - Handmade - Knifemaking - Restorations - Woodworking - Time-lapse - DIY If you like hand-made things or you are interested in it ,this is channel for you, I hope you will enjoy in the videos."	2018-06-12T17:04:58Z		HR	29209826	213000	127
UCv3Ob6T4cg4Okj0iGTdeIbg	"Podcast Inkubator"	"Ovo je Podcast Inkubator! Video emisija u kojoj u strastveno razgovaramo o aktualnim temama i svemu što nas uzbuđuje! Znamo biti korisni, duhoviti, ponekad zabavni! Nismo korektni i nećemo vam lagati. Od nas ćete dobiti sve ono što polako izumire u ""main stream"" medijima. Nezavisni smo i možemo si pruštiti da vam pričamo iz ljubavi. ZAŠTO PODCAST? Zato što nas možete gledati i ugasiti gdje i kad god želite. Prilagođavamo se vašoj svakodnevnici. Da, znamo da ste u kaosu. TKO SU VAŠI PODCASTERI? Ratko Martinović, novinar, pisac i aktivist, Marko Petrak, borilački komentator, urednik i kolumnist, Ivona Hemen, novinarka, reporterka i TV lice te Ivan Ivković, TV komentator, kolumnist i voditelj A1 Nogometnog Podcasta. POTRAŽITE NAS na sljedećim kanalima: FACEBOOK: https://www.facebook.com/podcastinkubator/ INSTAGRAM: https://www.instagram.com/podcast.inkubator/?hl=en WEB: https://podcastinkubator.com/ PATREON: https://www.patreon.com/podcastinkubator Sva prava zadržana!"	2017-03-03T14:09:44Z		HR	205903424	222000	6322
UC-lKgRxtbuCgUdgtpu3L2-g	"Jelena Peric"		2016-05-04T17:34:08Z		HR	7522160	181000	62
UCAH0dq1AKdQNBQlav3vkNhQ	"Ela Jerković"	"Bok ekipa! Ja sam Ela, dobro došli na moj kanal 😀 Nadam se da će vam se svidjeti sadržaj kanala. Ly all ❤️"	2016-08-05T15:14:32Z		HR	30773062	213000	106
UC6UzRJdeGWsUhaXcNQUHT0w	"The Voice Croatia"	"Official YouTube Channel of 'The Voice Croatia'. The Voice Hrvatska Osnova je formata jednostavna: izbor najljepšega glasa! Samo kandidati s istinskim glasovnim talentom bit će pozvani u predizbor, a najuspješniji među njima nastupit će na audiciji koju vode četiri mentora. Nisu važni ni izgled ni dob kandidata – uvjet je samo: dobar glas."	2014-08-07T10:42:39Z		HR	198407043	236000	928
UCJIwUJfjLiuQh-H680ZJ7aA	Archer7	"BUSSINES mail: bernardo.gaminghr@gmail.com ______________________________________________ SPECIFIKACIJE: Intel i9 9900 k 3.6 Ghz MSI RTX 2080 GAMING X TRIO 8GB Patriot Viper 2X8 gb 4000 mHz EKWB - Custom water cooling MSI Z270 gaming pro carbon SSD Patriot Viper 240 GB HDD Western Digital 1TB NZXT H700i _____________________________________________ 10 sub - 10.05.2017 1000 sub - 10.10.2017 2000 sub - 23.12.2017 5000 sub - 27.01.2018 10 000 sub - 06.03.2018 30 000 sub - 07.05.2018 50 000 sub - 17.07.2018 100 000 sub - 01.02.2019 Ago Rootsma "	2017-03-14T07:54:04Z		HR	29288436	190000	1054
UCyZx_hwb_OoG-l9PwQz7A7A	"Bloo TV!"	"BlooTV! je kanal na kojem možete pronaći samo najzabavnije TOP liste i nevjerojatne činjenice! Uživajte!"	2016-06-11T10:33:07Z		HR	43807405	178000	145
UCrVj8HsM8pLMbhLK28Cj_Mw	OpaOsiris	"⚫Hey everyone! Welcome to my channel! :D ⚫About my channel Over here I'm posting only ROBLOX videos for now and probably will for a long time. I've actually started youtube in May 2018. when I made my first video. ⚫About me I'm just a 16 year old boye. 2nd grade of middle school. I live in Croatia, Osijek. I've already done a face reveal in one of my Dungeon Quest videos, so if you're a true OG fan you would know it ;)"	2013-12-25T14:25:36Z		HR	47067938	172000	400
UC9sTzU2GhbmLBMjYg7an8_w	"Lacho WoT Replays"	"World of Tanks replays, subscribe for your daily dose of tanks! Submit your replays at: lachowotreplays@gmail.com - Due to huge amount of replays and work I've got lately you will not be notified when it is uploaded so stay tuned with the channel (Replays must be from the latest patch and uploaded on one of the wotreplays sites. Replays without the links will not be taken into account). Minimum requirements for the replay: Tier 5 tanks: 3K Damage Tier 6 tanks: 4K Damage Tier 7 tanks: 5K Damage Tier 8 tanks: 6K Damage Tier 9 tanks: 7K Damage Tier 10 tanks: 8K Damage "	2015-05-24T23:49:15Z	ru	HR	188504616	196000	31956
UCe9UxVjclnQVX8P4grTeIIA	xniks2x	"Dobrodošli na xniks2x kanal :) Ovdje pratimo trendove i radimo što zanimljiviji i kvalitetniji sadržaj. Hvala Vam što se posjetili kanal i pretplatili se ako vam se sviđa moj rad! Moj merch: https://www.instagram.com/dmerch.shop/?hl=hr https://dmerch.shop/ Osnivač kanala/generalni manager: Dario Radičević http://instagram.com/dario.radicevic"	2017-01-31T14:39:12Z	hr	HR	21782379	170000	198
UC3tlYwvZ1a-ICoVYzQGL51A	GALLASANDALLA	"bussiness mail : gallasandalla@gsbussiness.com"	2018-04-13T22:43:40Z		HR	43423973	170000	734
UCxt46SQFjkCEVonIYYRdX7g	DinoZockt	"Pozdrav svima! Moje ime je DinoZockt. Snimam za YouTube i uzivam u tome. Hvala vam sto ste posjetili ovaj kanal i nadam se da cete uzivati! Pozdrav! -Business inquiries: dinozocktofficial@gmail.com ➜ PC: • Kućište: Corsair Crystal 570X RGB Mirror Black Tempered Glass • Procesor: Intel® Core™ i7-9700K • Grafička kartica: MSI Nvidia GeForce RTX 2070 • Matična ploča: MSI Z-390-A Pro • RAM: 4x4 GB HyperX Fury 2666 mHz • HDD: Seagate Barracuda 4TB • SSD: Intel 512GB • Napajanje: Corsair TX850M 80 PLUS Gold 850W • Hlađenje: be quiet! Dark Rock Pro 4 -DinoZockt"	2015-08-07T13:04:04Z		HR	21154998	166000	740
UCN9E2ljxp59gdx1uyyNc9OA	"H of The Stage"	"Singing & music reaction/analysis videos, covers and original songs, music topic videos, vlogs, and other creative stuff! Hello there, my name is Hrvoje Merdžo, but since that seems to be a little hard to pronounce, people call me Henry, or just - H. One day, when I traveled to Norway, I randomly performed ''How to save a life'' by The Fray at one of the local venues. A friend I made there came to me and said: ''Dude, you're like, H of The Stage!'' It had a nice ring to it, so I kept it all this time! Who am I? Simply - singer, musician, songwriter. After I got my Master's degree in solo singing and vocal pedagogy I started working as a singing teacher in a local music high school and as a piano teacher in a nearby primary music school. All you need to know is I CAN'T BREATHE WITHOUT MUSIC. I love a great vocal performance, well-produced songs, and creativity. And yeah, that's pretty much it! I guess I'm a storyteller and what better way to tell a story than through music! ♫"	2012-02-16T12:57:12Z		HR	30154563	211000	361
								
UCbm4uUp75X2XtmPaXSFiy9g	Svenky	"Bok! Ja sam Sven Kranželić, ali pod nadimkom Svenky me vjerojatno bolje poznaješ. Svoje društvene mreže sam pokrenuo 2018 godine kako bih mogao imati ispušni ventil za svoju kreativnost, a danas su mi one posao i životna strast. Na mojim društvenim mrežama možeš pronaći sadržaj koji će te zabaviti, informirati i educirati. Uživaj! 😉 E-mail za poslovne ponude: 👉🏻 svenkranzelic1@gmail.com "	2018-01-28T21:39:34Z		HR	34042316	201000	271
UCkWTdcMekqQzwQ4RdCKIEag	"Ko Bi Reko"	"Hello and welcome to my kanal. Poslovni mail: kobirekoyt@gmail.com"	2013-11-01T12:14:58Z		HR	27353143	161000	656
UC55CopOVreQJkUm9rTQeyuQ	"Slatko od Dunje"	"My day to day nonsense.. (:"	2016-02-20T15:41:33Z		HR	27605969	159000	146
UCSwn3f3ErmmDFDQnxdYif3w	"Magic Leon"	"Na mojem Youtube Kanalu pronaći ćete zabavne i smiješe uratke. Snimam prankove, mađioničarske trikove, skečeve..."	2009-06-21T15:33:12Z	hr	HR	13066252	155000	90
UCwslAYK88ax-ITOE4uIiteQ	AutoMarket.hr	"AutoMarket je programsko marketinška platforma posvećena široj publici, ljudima u pokretu, te zaljubljenicima u automoto svijet. Sadržaji na ovoj platformi usmjereni su ciljnoj grupi koju čine kupci novih vozila, korisnici osiguravajućih i financijskih proizvoda te ostalih usluga iz područja auto i lifestyle potrošnje. AutoMarket je cjelovito komunikacijsko rješenje koje uključuje ove medijske kanale i formate: – AutoMarket magazin subotom na HTV2. – AutoMarket reporti radnim danom na HTV1 i HTV2. – Web servis http://www.automarket.hr/ – Facebook stranica www.facebook.com/automarket.hr/ – YouTube kanal www.youtube.com/c/AutoMarkethr – Instagram profil www.instagram.com/automarket.hr/ Svo ovi kanali pružaju informacije, novosti i trendove iz automoto i nautičkog svijeta, s posebnim naglaskom na edukativne sadržaje o sigurnosti u prometu. AutoMarket i partneri donose svojim korisnicima razne pogodnosti i uštede. Registrirajte se već danas."	2016-09-12T23:26:10Z		HR	99927420	182000	1922
UCNUfNaego-snWXd8vygfpAg	sprEEEzy	"★ Info Croatian variety streamer, started streaming full-time late 2017. The stream is (mostly) family friendly. Gaming background: http://spreeezy.com/about Master's degree, Computer Software Engineering @ FER, Zagreb. Twitch: https://www.twitch.tv/sprEEEzy Facebook: https://www.facebook.com/sprEEEzy Twitter: https://twitter.com/sprEEEzyOW Instagram: https://www.instagram.com/sprEEEzygaming/ Discord: https://discord.gg/sprEEEzy"	2016-06-29T16:54:25Z		HR	29498958	153000	755
UCsGztxjStsz2AQaZYxVpXdA	"Damon Empero"	"Damon Empero - Youtube Music Channel EDM Music I'm Damon Empero, a 25 year old music producer from Croatia. I hope you enjoy my music! :) Please follow me on the following social media to get the latest updates! https://soundcloud.com/damonempero https://www.facebook.com/damonempero/ https://www.youtube.com/c/DamonEmpero https://twitter.com/damon_empero https://open.spotify.com/artist/3V7VCc3oyM6c1x5lOWhmOx https://www.instagram.com/damonempero/ Thank you for your support!"	2009-08-01T22:53:06Z		HR	43885156	172000	21
UCQoepmGP47BwoH2kUazt-HA	KakoLako	"Treba pop't."	2018-02-26T11:45:40Z		HR	20802581	157000	71
UCnF4mBGc8_cNjHViSt20XAg	"TV Zone"	"Welcome to TV ZONE! We love movies and here we explain and review movies in our own unique way to help you understand the movie better and not miss any important detail from it. With our narrator, we are able to give soothing and enjoyable experience watching our explanation. We edit the video very carefully to help you understand our explanation better. Thanks for watching. Enjoy!! "	2020-03-12T00:59:05.858732Z		US	109478358	179000	46
UCxr7m2o9zjnjUUt4yeMXLqQ	"Naša mala klinika (NMK) Hrvatska HD"	"Službeni YouTube kanal Naša mala klinika (NMK) Hrvatska HD - cro, hr format: humoristična serija broj epizoda: 112 trajanje epizode: cca 45 minuta formata. HD 1080p (upscale from SD) redatelj: Branko Đurić Đuro scenarist: Marko Pokorn skladatelj: Miha Gustin Gusti uloge: Enis Bešlagić (Šemsudin Dino ""Šemso"" Poplava) Filip Šovagović (Ivo Zadro) Igor Mešin (Milan ""Mile"" Car) Goran Navojec (dr. Toni Grgeč) Rene Bitorajac (dr. Veljko Kunić) Dubravka Ostojić (Sanja Grospić) Ranko Zidarić (dr. Franjo Slaviček) Ivica Vidović (dr. Ante Guzina) Jadranka Đokić (sestra Helga) Damir Lončar (dr. Florijan Gavran ) Bojana Gregorić Vejzović (dr. Lili Štriga) Filip Nola (dr. Bogo Moljka) Više na: http://hr.wikipedia.org/wiki/Na%C5%A1a_mala_klinika http://www.djudji.com/ http://www.imdb.com/title/tt0439385/ http://bit.ly/1Gnco3U"	2015-03-05T11:43:53Z		HR	224175723	166000	160
UC3S-wwKL2bB0mDgggYA6PNA	"MM. Mia"	"Dobro došli na Kanal Budućnosti, ugodno se smjestite i uronite u čaroliju mojih videa! Ja sam Mia imam 16 godina, dolalim iz Hrvatske ali zivim u Austriji. -------------------------------------------------------------------------------------------------------------------------------------------- Slobodno lajkujte, komentirajte, ostavite mi prijedloge i obavezno se prijavite na moj Kanal !!!! Voli vas MM.Mia Discord https://discord.gg/VqTsCQV3qf TikTok https://www.tiktok.com/@_mm.mia?lang=de-DE Facebook https://www.facebook.com/mm.miablogger/ Instagram https://www.instagram.com/mm.mia1/ Pocetak snimanja 02.10.2016 Što koristiš za uređivanje videa? Adobe Premiere Pro CS6"	2016-07-20T14:02:26Z		HR	34556934	150000	304
UC1OUTQ_3b9llyNAuLJRh3Qg	"BiBi Andy"		2010-03-08T14:45:00Z		HR	24142566	149000	218
UCYZm1vNmk0x_nqGu9wHKv0A	"Epic Workshop"	"I like when things are Epic! 🤘🍺"	2016-12-23T12:16:44Z		HR	11554063	160000	49
UCJU8bOKso4UDSys4w80Iq0A	"PETAR GRAŠO (official)"	"Dobrodošli na službeni YouTube kanal Petra Graše - hrvatskog pjevača te skladatelja zabavne i pop glazbe! Zabranjeno je svako kopiranje video i/ili audio snimaka i postavljanje na druge kanale! Copying, re-uploading and illegally distributing this copyrighted work is strictly prohibited!"	2012-05-11T02:36:17Z		HR	180414549	161000	75
