id	title	description	publishedAt	defaultLanguage	country	viewCount	subscriberCount	videoCount
UCPyzd_asSzO0qk-DngKdMIg	blackwooz		2009-04-17T18:28:43Z		HR	443414	3400	50
UCinVpeXxC3n1WxxGkCTnUEg	"Ukulele obrade"	"Hrvoje Ban svira ukulele obrade domaćih pjesama. Facebook stranica: https://www.facebook.com/ukulele.obrade"	2014-11-21T13:05:23Z		HR	792341	3600	110
UCDHOmCoPHPKjkyGvD3qeJGg	"Jednostavni Recepti"	"Recepti za mnoga jednostavna jela i kolače! #recepti #finirecepti #receptizakolace #foodpics #foodporn"	2015-07-31T15:53:08Z	hr	HR	910691	3910	41
UC6HTrHKgwKa5LnuCU4x4cdQ	"Zubak Grupa"	"Zubak Grupa objedinjuje usluge prodaje i održavanja novih i rabljenih vozila kao i dugoročnog i kratkoročnog njihova najma, zatim različitih usluga pomoći poput pomoći na cestama, moru, u kući te mnogih drugih, ali i usluge obuke vozača u centru za sigurnu vožnju, te usluge tehničkog pregleda vozila i osiguranja vozila i imovine. Tvrtka je započela s radom prije više od 40 godina, davne 1978., kao mala automehaničarska radionica, a danas broji više od 600 zaposlenika i svoje usluge nudi na desetak tržišta u Europi. Uspjeh tvrtke od samog početka njezina postanka temeljen je isključivo na najvišoj mogućoj kvaliteti usluge, najboljem omjeru cijene i kvalitete te zadovoljnim kupcima, korisnicima usluga, ali i zaposlenicima."	2011-08-23T09:54:01Z		HR	1488270	3360	105
UCailQBkze_PByh8Ff-r1ZHw	Vukša	"📌 POSTIGNUCA: ✓ 1 pretplatnik - 22.10.2017 ✓ 10 pretplatnika - 17.1.2018 ✓ 100 pretplatnika - 12.6.2018 ✓ 1 000 pretplatnika - 19.4.2019 ✓ 2 000 pretplatnika - 1.11.2019 ✓ 3 000 pretplatnika - 28.1.2020 ✓ 250 000 pregleda - 31.10.2019 ✓ 500 000 pregleda - 21.11.2019"	2017-10-22T14:13:17Z		HR	907578	3320	5
UCB9x0PG2UaEF0pinGj0sSfw	"Trta Mrta"	"This channel does NOT use the Monetization feature so I do not make any money from it. COPYRIGHT DISCLAIMER: I upload music for the entertainment of myself and others, i do not upload music inorder to make money nor do i upload music to take credit from the artist(s). If i have uploaded one of your tracks then i will happily add a link to your website, youtube channel or Soundcloud page etc. I will also include where the track may be purchased. if you are NOT HAPPY that i have uploaded one of your tracks then simply send me a private message and i will remove it by all means, PLEASE DO NOT JUST REPORT MY CHANNEL ALWAYS support the artist and buy the music!!! Any questions here: ivanzabacar@gmail.com"	2014-08-14T23:06:57Z		HR	1285525	3690	576
UCB78_cmHBTgPe78u_SIRDgA	"Klapa Sveti Florijan"	"VIDEO zapisi klape"	2010-07-07T08:50:37Z		HR	8353341	3490	118
UCUsNYXW0SkwJ0TWWeCF7R9A	"ESC ThunderOne"	"Hey, there! I love Eurovision Song Contest and I love making videos. Excited for ESC 2019? Then feel free to subscribe ;) https://www.youtube.com/ESCThunderOne ""Time is like thunder"" ""Like a strike of thunder"" ""Listen to the sound of thunder"" ""Thunder and lighting, it's getting exciting!"" ""Through thunder and flames we run"" ""With the power of a thunderstorm"" ""The walls come down like thunder"""	2015-03-04T15:38:08Z		HR	5538987	3220	100
UCITuR-awSESrAuvHha-bfPg	bedic96		2010-08-22T10:57:19Z		HR	1328932	3260	37
UCs7PzBwYqQH5zib6Rqnz-Kg	SEKILE	"Everything is about FPV"	2008-05-28T16:00:00Z		HR	857743	3460	811
UCKYqqFl6XIjJtCReSLuYJYg	"YESHUA music"	"O YESHUI Naime, kako je već mnogima poznato, kantautor duhovne glazbe Matej Galić iz Osijeka, samostalno djeluje već nekoliko godina skladajući, svirajući u DUHOSu s p. Arekom, organizirajući koncerte Duhovne glazbe, duhovne obnove diljem Hrvatke, BiH, Njemačke i šire. Potaknut u molitvi, okupio je mlade glazbenike i kroz suradnju sa Lordanom Ljubenkovom (koordinatorom Katoličke karzmatske obnove u Duhu Svetom Hrvatske iz Splita), polako se oformila glazbeno - evangelizacijska grupa ""Yeshua"". Kao i Matej, većina članova je ponikla iz Osječkog DUHOS-a: Bas gitara: Višeslav Kozak ( Našice) Klavijature: Jasmin Gašparac, (Pleternica) Bubnjevi: Domagoj Vukadin (Đakovo) Električna gitara: Igor Radić. (Ilok) Godine poznanstva, suradnja Mateja i Lordana te slavljenja na susretima KKODS-a dovela su do povezivanja i zajedništva kroz ovu grupu. Čežnja ""YESHUE"" je slavljenjem u ljudima buditi čežnju za Bogom i primanjem milosti koje nam nudi Majka Crkva. "	2015-11-02T17:37:48Z		HR	2205504	4050	16
UCzFshZEVtSLwnUt76XrJY5w	"Dope Vibes"	"Welcome to D∞PE Vibes, a channel with the sole purpose of providing you the best from the edm world! If you like what I share on this channel feel free to subscribe and support the artists by liking or disliking the video so I can know what to upload next. My name is Mario, you can always contact me via email, instagram or leave a comment. Enjoy! ➥ The logo of D∞PE Vibes is copyrighted. ➥ 🚫 IMPORTANT, PLEASE READ 🚫 NO COPYRIGHT INFRINGEMENT INTENDED. This channel CLAIMS NO RIGHTS OR OWNERSHIP over the content posted unless stated otherwise. If you wish a track of yours to be removed, please let me know and I will act on it ASAP, no need to report. If you have any questions regarding the music and videos upload feel free to use the mail provided here. ✉ Submission & Copyright issues: → dope.trap.channel@gmail.com"	2014-09-30T15:31:12Z		HR	791850	3380	538
UC0x6HOFQdVCrCF5mUZwrjcw	"ANA ŽAGAR & DRVOSJEČE "	"Ana Žagar & Drvosječe su glazbeni sastav koji stvara nove pjesme utemeljene na tradicijskoj glazbi Hrvatske."	2011-02-02T20:30:47Z		HR	2837920	4220	35
UC1cLNZRPabZZXUt9EKddeiQ	LifestyleWithAndrea	"Welcome to my channel! Here you can find various videos related to cooking recipes, beauty & makeup, birthday decorations and general lifestyle themes. Be sure to subscribe and I'll ensure that videos are being posted at least twice a week. Thank you for visiting and I hope you like the channel. Feel free to drop any ideas on how to improve this channel. In case you are interested in cooperation, you are more than welcome to send as an e-mail to: suradnja@andreaudosic.com"	2013-08-06T07:02:45Z		HR	602029	3550	165
UCaVfjcR-4n-d5EjZoXv2nEA	"KNƎZ Official"	"Welcome to my youtube profile and thank you for support. About KNƎZ I was Born 18th of may.1981 in Zagreb the capital city of Republic of Croatia. I Found my passion for music and dancing in late 1996, by being part of subcultural hip-hop scene as a b-boy (breakdancer). As part of hip-hop scene, I have been introduced to ”the art of turntablism” and I have to say that it was a love at first sight, the power to control the people by selecting the songs and the art of mixing oh my god from that moment I knew that this is something for me. I didn’t start as latin DJ at the beginnings, I was learning more about hip-hop, funk and soul music at that time, because to be honest there was nobody to teach me about latin music. Later on, when I was traveling I heard term ”Salsa” and I don’t know why but it was planted in my brain, and I start hearing that word more and more, so as some story would start ”once upon a time” I end up go to a salsa party and I expected to be another latin and ballr"	2011-12-04T18:07:31Z		HR	202401	3170	30
UCJzVTRaUieC2EKE6vnj7ovg	"Moja Rijeka"	"www.mojarijeka.hr - Multimedijalni portal grada Rijeke - mjesto na kojem se izražavaju ideje i osobnost Rijeke i njene okolice, na kojem se komunicira identitet grada te stvara odnos građana i posjetitelja prema gradu u najširem smislu riječi. "	2010-03-11T12:33:41Z		HR	4304741	3500	5529
UCQaNEWoopb8RHJOnfs5HV-g	"DEG Hrvatska"	"🎮DOBRO DOŠLI🎮 ▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬ ■DEG Hrvatska je kanal posvećen za ljude👨‍👩‍👦 i životinje😺🦓🐘 ■Sa svojom profesionalnom kvalitetom i trudom oko videa privlaci svakakve gledatelje ■Vecinom mozete vidjeti kvalitetan i zanimljiv gaming sadrzaj ali tu su i vlogovi,toturiali kakve jos niste vidjeli i druge stvari. ▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬ VOLIM DA SNIMAM❤🎬 ▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬ Poceo snimati za YouTube ⏰06.05.2018⏰ 1000 subscribers 06.05.2019 HVALA SVIMA!!!!"	2017-11-27T22:16:03Z		HR	139294	3130	374
UC31gkZeqkvI2obMuUXNcQvQ	ATCRO	"Pozdrav i dobrodosli na moj kanal. • Na ovom kanalu ocekujte mnostvo gameplay-a i raznih drugih stvari,na kanalu snimat cu JA i BRAT. • Volio bi da ovaj moj kanal uspije,zato jer imamo jako puno ideja za snimanje,samo nam fali vaša podrška,zato bi volio da prepoznate nas trud..Unaprijed Hvala!!! ============================================================­=============== ██ 100 Subs ✔ ███ 500 Subs ✔ ████ 1000 Subs ✔ █████ 2000 Subs ✔ ██████ 5000 Subs ███████ 10 000 Subs CILJEVI MOG KANALA.. HZFVNY ============================================================================"	2013-11-16T15:38:39Z		HR	270888	3120	204
UC_2E_UnqAm-vTLHLkjOD4pw	"Ana Grozaj"		2014-12-15T18:34:14Z	hr	HR	269	3080	1
UCTHjJnlC279JL4MYB_cAIvA	sh4dow	"I'm Marcelo Agbaba, I'm 22 years old and I record gameplays and edit them into montages. Check out my channel, maybe you will find my videos attractive, if you do make sure you SUBSCRIBE, LIKE them, and SHARE them with your friends :) 2x8971mv4x"	2013-03-20T10:19:56Z		HR	41424	3030	43
UC6gGec_eaXA2JYKY008r6qg	Mile	"Hello everyone! My name is Mile and I make videos! If you liked my videos, please consider subscribing to my youtube channel and share it with your friends! Thanks! Donate: https://streamlabs.com/mile1 or directly to my paypal paypal.me/peravujnovic Link discord kanala: https://discord.gg/wVEv9SU Instagram: https://www.instagram.com/mile_vuj/ Business email: mile.vujnovic14@gmail.com"	2016-09-06T14:28:50Z		HR	7265	3080	33
UCEn_qzKLMuKHd3w3RzTt0_g	"Vjeko Pokos"		2011-09-30T18:55:09Z		HR	1711187	3900	14
UCejO32kYEJib7Va0in3p8fw	"Orjen Riđanović"	"The Official Oridano Gypsy Jazz Band YouTube Channel"	2012-03-18T15:50:29Z		HR	208726	3120	19
UCL-jTzDYXt2CIV87-gSYfmg	"Balkan PUBG League"	"Prva Balkanska PUBG Liga! Za vise informacija pratite nas na nasim social kanalima!"	2019-10-13T14:03:43.528752Z		HR	164347	3030	52
UCo5vemLgJ9B8xUF7ZLZDJjQ	Bakz	8KP0SQ	2016-02-13T12:49:30Z		HR	0	3050	0
UCab8RA2ol6iol3dpaHtBusQ	"Siniša Kokorić"	"- DAJTE ČOVJEKU TEGLU MEDA I NAHRANILI STE GA ZA JEDAN DAN, NAUČITE GA PČELARITI I NAHRANILI STE GA ZA ČITAV ŽIVOT - Pčelar od 08.04.2000. godine. Sva stečena iskustva, saznanja i inovacije iz svijeta pčela dijelim sa vama. Po struci sam dipl.inž. poljoprivrede, stočarski smjer. Dobrodošli, lijep pozdrav i MEDNO!"	2012-09-26T20:18:03Z		HR	34314	3090	5
UCgu24u-opWQuQh6SQ0iSUjA	SvaštaR		2012-09-26T09:32:07Z	hr	HR	375232	3270	61
UCrtYznB5bW0_ycJCRnZcnjA	"BRUTAL_ LuCkO_TV"		2015-10-27T20:49:07Z		HR	141360	3050	131
UCCz_95tig9oX4ztlyguGZew	"Die Rich Beats"	"Hello! 👋 ✌️ We are two friends, beatmakers and music producers from Zagreb (Croatia)! 📍 You can find us on Beatstars platform where you can listen, download and buy our beats! ✔️ Subscribe to our YouTube channel and never miss a single post! 🔔 New beat uploads every week! 🔔 "	2018-08-23T12:17:56Z		HR	1194973	3680	221
UCSAIrBfrk7nb1kMiBVbJkug	Fronkie	­	2016-11-14T13:26:13Z		HR	1233813	7340	235
UCK-mhdtpkQbdqun8rKyQSgQ	Likchich	"https://trovo.live/Likchich1 Koraci za custome: 1. Like stream 2. Subscribe na kanal 3. Zaprati na instagramu @Likchich1 4. Koristi kod Likchich1 u item shopu To je to ❤️ Donacije: https://Streamlabs.com/Likchich SMS donacije: https://keepme.live/x/u/likchich Top 10 donatora (hvala vam puno carevi) 1. Karlo (23.53 EUR) Ide gassss 2. PEACE (21 EUR) pozdrav, evo za jogurt i burek u najblizoj pekari 3. YOPAfn (7,62 eur) Ziv i zdrav bio, Sada jesam hahahahahhaa 4. MedvedClappedYou 6.26 EUR Daj da se pije 5. Mihael Gaser (4.74 EUR) Za FAZE_MIRKA 6. Iveek (2.60 eur) Os li duo 7 Amin Ibro (2.00 EUR) 8. Ognjen Kero 1.72 cao cao 9. Cro Mrki (1,66 EUR) Ide gas za gift 10. SerbiaCribble 1.56 EUR Ajmooo N6L0TE"	2018-10-30T21:03:08Z		HR	114994	3250	541
UC7OwfjgVADe5s5f9f8P-0zA	MTS	"Hi, my name is Vlad and this is my channel. I'm a 37 yo dude that is Sysadmin in a bank by day and a DJ by night and in my spare time (as a hobby) i like to repair stuff. Things i don't know i search for on youtube - if there is nothing there i google for them and if google does not offer me quick and simple solution i usually create a video about my problem and share it so that others do not need expirience my hassle. I believe that knowledge should be shared. If you know a better and faster solution (or even a more correct one) to a problem that i have solved please leave a comment explaining how to do it better so that everybody can learn something :D"	2015-11-09T19:05:07Z		HR	1768301	3550	233
UCDDAsc28vBPr1mpG0iGSBEw	Liribinus		2011-04-27T09:55:36Z		HR	2040915	2980	150
UCnEROQyiN9yNijvya3RaX5Q	Maric	"Hello! I'm Valentino also known as Maric. I hope that you like my content and please don't take me too seriously. "	2019-01-08T17:00:01Z		HR	80470	2920	98
UCJoxrdFhNpg46zY2_LBeM8Q	PhantomPianist91	"First of all, welcome to my piano channel.:) My name is Nikola. I'm a 23 year old keyboardist from Croatia whose dream is to be able to affect people positively with his music.:) As you can probably notice my compositions are pretty simple - that's because I'm still trying to get better at playing keyboard, since I have never taken any piano lessons. My influences are Dax Johnson, Brian Crain, Yiruma, David Nevue, Ludovico Einaudi, Fabrizio Paterlini and a lot of other musicians who inspire me to create music. One day I started improvising and created Forgotten Dream. People liked it so I continued creating some more.:p Right now creating music is something that makes me feel great, especially if people like it so that motivates me even more to make more stuff. It's kind of my dream to be able to compose music that'll help people feel better after listening.:D Anyway hope you enjoy it, cheers.:) Btw, feel free to show me your music on your channel and check my playlists!:) Nikola"	2010-11-26T16:25:11Z		HR	449038	3090	155
UC28jQhQve65DMD-V_RYEfqA	"Ivan Judaš"	"Handpan music, meditation music, Relaxing music, Music for studying, Music for meditation."	2020-01-24T14:35:38.337318Z		HR	78885	3230	16
UCsRvLbewoFRbI_ddDGVXBag	"Bortas Art"	"Hey bros!This is art channle :D (Tj. barem je bio...) :( 12.11.2016 početak moje karijere na yt 20.12.2016 100 sub. 29.10.2017 1000 sub. TRENUTAK GDJE SMO ČEKALI TU VELIČANSTVENU CIFRU 17.01.2019 2000 sub. HVALA VAM SVIMA, VOLIM VAS :) Službena aktivnost kanala: 12.11.2016 - 12.8.2019 Tema kanala (2019 - ponekad): Animacije, pokoje crtanje i nikaj više :D (ali rijetko kad)/ Instagram: @awesome_art55"	2016-11-12T16:42:25Z	hr	HR	6619	2920	4
UCn0inALO-q6vKcUfPHyks3A	ThePolagreen	"Oči su ogledalo duše a priroda ogledalo savjesti. The eyest are the mirror of the soul and the nature of the mirror of conscience."	2012-03-28T18:20:28Z		HR	2559449	3310	159
								
UCs-d_LPBfEVI7qi4W5yc-BQ	"ProPatria 97"		2011-03-04T19:00:41Z		HR	2866673	2960	53
UCZpkCUTKl5HngTjXDaSJjyQ	zmajmr		2009-10-25T18:51:05Z		HR	2284821	3230	789
UCvMXtrVf0x8s14YP6MKrhPA	Theanijel	"Naše web stranice: prvobitno.com moltiz.com duportali.com oglasnici.com"	2016-11-20T19:46:45Z		HR	657864	3320	131
UCTWoDCbZVZ7VhXXGTwHOTeA	Buđenje	"Dobrodošli na službeni YouTube kanal grupe Buđenje!"	2012-11-06T10:02:54Z		HR	4699881	3070	78
UCidSyUulfS1UGi_QRfS1vyg	QzArcade	A8DE764CC20EC8990CDE19C9	2015-07-09T20:54:24Z		HR	132215	2800	222
UCLI1nI4jtUtOJjXOzDIp_1w	"Mrtvi Piksel"	"Pop-kulturni podcast iz perspektive prosječnog igrača, gledatelja, geeka. S naglaskom na gaming. Sponsored by Lepi Dečki Brewery ČK https://www.facebook.com/LDBrewery Lajkajte, pretplatite se, recite svima koga znate za nas! Društvene mreže: https://www.facebook.com/mrtvipikselp... https://www.instagram.com/mrtvi_piksel/ DONACIJE ZA PIVE: paypal.me/MarkoGogic"	2013-02-21T20:24:39Z		HR	87742	3030	173
UCO2jVGr2HHOoB9bfXeiZPrQ	"Casper tutorSynth"	"The content on my video channel is related to music, mostly to instruments we call arrangers. I play as a One Man Band for many years and often help colleagues who have a problem with the keyboard. That's why there are most videos explaining how the features are used and the features tuned. That way I can help friends and other musicians I don't know. I've been playing KN Technics models for a long time, and I've been using Yamaha arrangers for the last ten years. I'm playing Genos right now. I live in a beautiful country called Croatia. My real name doesn't matter, just call me Casper."	2011-08-02T16:05:44Z		HR	1149693	4370	259
UC4JMvYP5iNhhXmpgVg34eqw	"Svijet Televizije"	"Edukacija Zabava Info"	2019-09-09T08:38:27Z		HR	2225044	5750	7
UCGbFv5p3ywEqpc02uZFbnNQ	Nikkstein	"I do Airsoft stuff I guess..."	2015-02-08T09:30:56Z		HR	4102	2830	6
UC5zj7yAMK7nhj0t9cm_hzGg	"Vrijeme Zabave"		2013-03-01T09:59:21Z		HR	2379977	3120	1658
UCoF0_IUmslggv0mQ-fEsPvQ	"Damir Markuš"		2013-06-06T03:59:45Z		HR	2395041	3150	168
UC9P13jiDuAWc4vbvDUpF3Vg	"Dorothy Kanzas"	"Uvijek budi svoj, osim ako možeš biti jednorog. U tom slučaju budi jednorog! Discord: https://discord.gg/3zqMpgTf54 Instagram: @dorathewaterwitch"	2016-07-01T11:38:27Z		HR	53914	2820	47
UC_cMMz9USX1xQWUmnfKSWtQ	TAPED	"Contact : contact.taped@gmail.com"	2015-01-09T20:33:30Z		HR	1309	2860	4
UCkke4N89atvmLlmMzFwuxBg	"Robert Markovčić"	"SLUŽBENI KANAL NEZAVISNOG KANDIDATA ZA PREDSJEDNIKA REPUBLIKE HRVATSKE I VRHOVNOG ZAPOVJEDNIKA ORUŽANIH SNAGA RH Dodatak: Savjeti preživljavanja u kolapsu civilizacije,dodatak kanalu Moko-Wiesel. Bazirani na mojoj knjizi: ""PREŽIVJETI APOKALIPSU PRIRUČNIK ZA PREŽIVLJAVANJE BIJELOG ČOVJEKA U EUROPI"" Besplatno na PDFu: https://drive.google.com/file/d/0Bx8GYv2N7iSxRWdnVUZKOHNmQVU/view?pref=2&pli=1 Ueberlebenstips im Kolaps der jetzigen Zivilisation, zusaetzlich zum Kanal Moko-Wiesel. Basierend zu meinem Buch: ""DIE APOKALYPSE UEBERLEBEN BUCH ZUM UEBERLEBEN DES WEISSEN MENSCHEN IN EUROPA"" Gratis auf PDF: https://drive.google.com/file/d/0Bx8GYv2N7iSxRWdnVUZKOHNmQVU/view?pref=2&pli=1"	2011-10-18T19:20:01Z		HR	889232	3610	603
UCgEbkRT_LhvCWSzeqoKCV7w	"Duhom Istine"		2011-12-19T21:53:54Z		HR	1068616	3010	77
UCAeKFIUX461SImoCM0UYFxw	KUKI		2018-12-30T14:33:05Z		HR	225416	2780	82
UC6T3abpe3r8OGC_gP-FqceQ	"Atomic Beats - Beats With Hooks"	"Atomic Beats - Beats With Hooks Official YouTube Channel"	2010-03-06T01:46:42Z		HR	190330		154
UC3WoK682LSQnLtTInDLZH8Q	kakudmi		2007-01-13T09:33:43Z		HR	1439087	3440	685
UCVvb2VygBCjYx_Dkf8u90bw	KimFLa		2017-05-16T12:51:47Z		HR	399	2560	1
UCqETQ7JgkSrEwhVNajmUAvw	CroPredator	"• CroPredator • Livestreamer • 19 Years Old • Croatia Instagram: https://www.instagram.com/_mateomateo_ Facebook: https://www.facebook.com/mateo.savar Discord name: CroPredator#4238 ===================== USE SAC: CROPREDATOR ====================="	2014-08-29T13:12:19Z		HR	50150	2630	110
UCSt-YQKjA0sBNB3cHZW6zng	"VCL Examples"	"Hi everyone! My name is Željko Kovačević from Croatia. I am a professional C++ Builder developer and have been using it over 20 years. I am currently teaching courses related to C++ and C++ Builder programming, database modeling and administration in MS SQL Server at the Polytechnic of Zagreb (Croatia). I have also written 5 books covering these areas and continue to use C++, C++ Builder and MS SQL Server in everyday projects. Enjoy the channel!"	2011-01-22T09:49:21Z		HR	530220	3120	55
UC1k7Wp1RGD0khJq-urs9xeA	Natro	"DOBRODOSLI NA MOJ KANAL UZIVAJTE OSTAVITE SUB I LIKE KORISITITE KOD NATRO-YT U ITEM SHOPU ZA 20% BOLJI AIM LMAO"	2016-11-04T16:20:53Z		HR	22782	2620	60
UCCTNQuPaSxgxYNUso0r3yYQ	sestraBlankaDSNG	"Sadržaj kanala prati događanja u crkvenoj odnosno liturgijskoj godini. Sadržaj kanala čine pjesme i duhovne misli."	2011-10-05T17:14:30Z	hr	HR	2686538	3390	217
UCS5JMEHVhmT7jTorBW2GobA	"Erste banka"	"Službeni YouTube kanal Erste banke / Erste Bank Croatia's official YouTube channel"	2009-06-09T12:01:29Z	hr	HR	17377119	3030	197
UCAaO9I6pYoCDeAwYdrpuFIg	Aftalyfe	"Hi there! This channel is like the headquarters for the multitude of things I'm interested in. For specific things you want to watch check out the channel playlists!"	2011-03-04T18:19:25Z		HR	1197930	3130	48
UCAsIMoMnBLqgykE4Z7J_PXA	V8AmericanMuscleCar	"Muscle cars, Jeeps & off road, Harleys..."	2013-04-05T09:04:58Z		HR	1379035	3770	110
UCwdCpIMu6AjEGnBTrzQ7RDQ	"Damir G Martin"	"I'm cgi creature and character designer. This channel is showcasing some of mine modeling sessions, turntables and animation."	2007-07-23T20:05:23Z		HR	1406266	2770	107
UC4wehQDZOMHdlsli8f558OQ	UB-International	"Lupe.TV brings News from the UB community - Find all contacts with the www.Lupe.cc Get your free guest account on www.UB-International.com Download ""UB International"" App on play Store / google.play"	2007-09-19T05:10:20Z		HR	87892	2660	399
UC9TKr9vJkiTcUBiD-l7pp2w	SanctaDomenica	"Sancta Domenica d.o.o. ovlašteni je uvoznik za brandove Panasonic, Sony, Samsung, LG za Hrvatsku te ovlašteni distributer za PlayStation, Activision/Blizzard, Electronic Arts, Square Enix i BandaiNamco. www.sancta-domenica.hr"	2014-07-22T12:53:59Z		HR	14259320	2800	180
UCk2XWDUm8VF0SVXwAzBkFoA	"Nicol Tosic"	"A little bit of fashion a little bit of fun and few pics on the run. Dobro dosli u moj svijet srece, snimam sve sta me usrecuje: Lifestyle, vlogovi, road tripovi, testiram nove proizvode i obozavam haulove. new website - http://www.xonicol.com/ old Blog- http://www.fashiontnt.com/ Instagram- http://instagram.com/blondestylestoned/ Pinterest- https://www.pinterest.com/fashiontnt/ Facebook- https://www.facebook.com/fashiontntblog"	2015-01-13T14:36:47Z		HR	612104	2950	89
UCndl5NdjCoyUM5WRuhkXpMA	fire2hr_Vedran	"Hello! I'm Vedran and I'm doing video recording, editing and YouTube-a presentation of events primarily related to aviation, traffic, DIY projects, interesting public events... ... Lijepi pozdrav! Ja sam Vedran i bavim se snimanjem, editiranjem i prezentacijom na YouTube-u raznih situacija vezanih uglavnom uz zrakoplovstvo, promet, ""uradi sam"" projekte, vremenske (ne)prilike, zanimljive javne događaje..."	2011-12-27T19:57:14Z		HR	3157862	3440	1069
UCJKHei71v4HATmYCsEMamhg	Pevex	"Prijateljstvo je sinonim za međusobno uvažavanje i povjerenje. Često zovemo svoje prijatelje kada nam treba pomoći pridržati ljestve, unijeti perilicu rublja u stan, kada trebamo postaviti policu na zid ili pak izgraditi vrtni zid za cvijeće i travnjake. Ponekad te zgode ne završe baš savršeno, kako smo planirali, no na kraju dana to nam nije bitno jer prijatelji su tu za nas u svim životnim situacijama i bitno je samo da su majstori prijateljstva. Jedino u čemu prijatelji trebaju biti stručni je prijateljstvo. Za sve ostalo, tu je PEVEX. "	2010-06-02T09:55:55Z		HR	6576374	3790	1555
UC9ajGULx07ZD8Uu2jIybVBQ	val11950	"GLAZBA JOŠ JEDINA UJEDINJUJE , A SRCA SPAJA .............................................. DOBRO DOŠLI I DOBRO SE OSJEĆALI ! Jako bi mi bilo drago ako vam se klipovi ili bar neki sviđaju , ne morate se javljati ni lajkati , iako pozitivno godi , neka to bude vaša volja , ali nemojte svoju negativnu energiju i frustracije ostavljati vidljivo ( samo neki) , odšečite dalje , jer i za vas ima mjesta...tamo negdje . Svima lijep pozdrav i puno pozitivne energije !!!!!"	2009-07-01T14:10:43Z		HR	1669813	2810	137
