id	title	description	publishedAt	defaultLanguage	country	viewCount	subscriberCount	videoCount
UCaNvRucEn7nwxrB_SHr1R8Q	SiLaa_	"Ja sam Sila_mlg i dobrodošli na moj YouTube kanal. Svakako se pretplatite, provjerite sve moje sadržaje! :) 0TD3UU"	2013-09-13T12:23:41Z		HR	425948	9510	296
UCX_cNqtNYJn3WwkxLRZAm7g	"SBTV - Slavonskobrodska televizija"	"YouTube kanal Slavonskobrodske televizije i BrodPortala"	2012-11-15T02:33:35Z		HR	11909175	11700	19422
UCTM09N4U6Uw-QbChPAxVGfA	"Celo Beats"	"Welcome to the Youtube Channel of Celo Beats |Hip Hop |Rap Beats |Trap Beats | Celo Beats channel offers a variety of styles:Hard Dark Rap Beats,Underground Hip Hop,Sick Instrumentals,Gangsta Beats,Epic Orchestral,Aggressive Choir,Dark Trap Beats,Storytelling Rap Beat,Hard Criminal Rap Beats,Hard Rap Instrumentals,Grime Rap Beats,Violin Hip Hop Beats,Free Type Beats,Freestyle Type Beat,Deep Dark Violin Rap Instrumental,Dark Evil Trap Beats,Orchestral Rap Beats,UK Drill Type Beat,NY Drill Type Beat,Reggae Trap and more. ► Get Beats at:https://www.beatstars.com/celo © Celo Beats 2011-2021. All rights reserved. "	2011-01-16T16:34:48Z		HR	1860760	9920	303
UChBAldSUeouODP0LzyNSD-g	"Josephine JLo"	josephinejlo27@gmail.com	2016-01-28T00:01:24Z		HR	2428723	12400	202
UCkkRsTUXkjcxpikCzLm_3tA	"Uspješno Pčelarenje - Successful Beekeeping"		2011-10-21T18:05:54Z		HR	3774539	10600	93
UCX_7vryF6qrn9thWEP-752g	"Uživo s hrvatskih prometnica"	"Donosimo snimke interesantnih automobila i prizora s hrvatskih prometnica."	2015-01-10T12:26:02Z		HR	7127874	10300	366
UCL7iOkAxBXXSG6PEZMzrdgA	"flyfishing channel"	"WELCOME DEAR ANGLERS TO FLY FISHING CHANNEL About this channel! This channel is about fly fishing and outdoor related stuff,primarily fly fishing in Croatia and Slovenia.Plan is to make more videos on fly fishing for trout, huchen,grayling and other..In rivers as well in lakes. What to expect? -Predator fishing! -Fly Fishing videos! -Flytying videos! -Underwater filming! - Nature&Wild animals!"	2017-12-13T19:04:31Z		HR	260772	9330	215
UCc7V39BA_3lRn4YfArv6Pbg	"Purple and Mint"	"Entuzijast za šminku, skincare, parfeme i recenziju proizvoda. ♥ Novi video svakog ponedjeljka i četvrtka u 18h. ♥ 10.10.2016."	2015-09-01T23:27:39Z		HR	2115950	10300	429
UC7fPRvMvjygnCmvLHE84aVQ	"FHR TV"	FASHION.HR	2009-02-13T12:29:39Z		HR	4039618	9380	575
UC065MgTCu82iJ8IjMGM8CGw	eFISHent	"eFISHent is a fishing charter founded in Pazin, Croatia by Nikola Mijandrušić. We like to share happyness of catching fish thats why we have this chanell. SUBSCRIBE and be a part of our adventures. tight lines"	2013-09-18T23:09:53Z		HR	2350045	14200	108
UCYjFijEWhFhBB3KU_AAFvMw	ZhexyMoonchild	"Welcome to my channel! When I first started this channel it was all about music and creating playlists for myself, but after couple of years it started to grow and to my surprise I started getting subscribers..it still is a quite small and personal channel with plans to grow further more where I could post videos about my hobbies which are cycling, photography and lately drawing and painting! Enjoy my videos, rate, comment and contact me if there is something you would like to know or see on my channel! paypal.me/zhexymoonchild"	2007-03-02T17:47:20Z		HR	4143847	9480	15
UCvj6J3A1b0l6kLTK51zkWKw	"Vallis Aurea"	"Sve osim narodnjaka"	2015-02-20T04:51:38Z	hr	HR	13210236	10600	425
UCnPtTPYPLe7FQfkL0zmhw-g	Gachetos	"Povratak... (valjda xD)"	2011-09-15T17:28:18Z		HR	484577	8790	761
UCBSu4dHuI04dcMv_OIBqj2w	"PaMus - musical accompaniments"	"The largest HIGH-END interactive learning and advertising tool for teachers, students, all musicians and publishers. "	2017-09-25T14:43:33Z		HR	2324374	11100	1076
UCmSjYdcD4H21wGaoJLsgAPw	"Radio Italo Disco Net [italo-disco.net]"	"Join us in international group on facebook: http://www.facebook.com/groups/www.italodisco.net/ Ili nam se pridružite na grupi Croatian Italo Disco Fan Club: http://www.facebook.com/groups/138754692846171/ Radijski program subotom, emisija #DiscoPassion - Radio Crash"	2008-12-02T10:59:37Z		HR	6549182	9260	428
UCLiczMOyvwcKm6lOTVg3eLA	AerodromTV	"Službeni YouTube kanal Jurice Pađena i grupe Aerodrom. ~ Prati JP&Aerodrom ~ Instagram: https://www.instagram.com/juricapadjenaerodrom/ Facebook: http://www.facebook.com/GrupaAerodrom YouTube: http://www.youtube.com/AerodromTV Wikipedia: http://hr.wikipedia.org/wiki/Aerodrom_(sastav) Official YouTube channel of Jurica Pađen & Aerodrom. SVE PJESME BENDA UPLOADANE NA DRUGE KANALE OSIM SLUŽBENOG BIT ĆE PRIJAVLJENE I UKLONJENE BEZ PRETHODNOG UPOZORENJA."	2013-10-10T17:08:00Z		HR	21021579	10100	118
UCnBfW3c1_oxTrfesZ761zyQ	AEGANG	" "	2016-11-21T15:45:32Z		HR	437837	8320	51
UCF7fal8AS64mMkPPwoC7T-w	"Krunoslav Stifter"	"This youtube channel is a place to connect with the fans of the of tutorials made by Krunoslav Stifter. It's about teaching people and it's also a place of experimentation. Enjoy your stay."	2011-07-10T17:38:59Z		HR	381021	8760	56
UCbm4LX1V2myXYkBTJhjFkBw	"Splitsko-makarska nadbiskupija"	"Vjerski TV program u produkciji Splitsko-makarske nadbiskupije. Emitiraju: TV Jadran, Laudato TV U Vidljivim Tragovima obrađuju se vjerske i društvene teme kroz razgovor s gostima u studiju. TV Jadran Utorak, 20 h Reprize: Srijeda i nedjelja, 13:15 h Radosna Vijest donosi reportaže, vijesti i najave događanja s područja Splitsko-makarske nadbiskupije. Urednica i voditeljica je Silvana Burilović Crnov Snimatelj: Petar Jurčević Montaža i režija: Petar Jurčević Kontakt: silvana.burilovic@gmail.com TV Jadran Utorak 20:35 h Reprize: Srijeda i nedjelja, 13:50 h"	2012-10-12T06:25:33Z		HR	3294982	9950	1786
UCTuYpAThfOXtmKlAotM3gmw	"•Winter Wing•"	"Hello! I'm Winter Wing! Fellow Croatian Animator, Artist, Designer, etc! Please use they/them for me !!!!!My animations are not meant for children under 13. They contain heavy blood and gore and other things. Watch at your own risk!!!!!! I see my classmates often wandering around my account. Please don't interact with me if you are from my school or else I'll snap your spine. I hope you like my content! I do videos for fun,to inspire people, and to improve more! "	2017-06-02T16:53:17Z		GB	811965	12400	34
UCxL166UyE6n2twP6zgD1E6w	"Julijana Ruzic"	"Julijana Ružić is an international master nail educator."	2012-06-10T19:36:38Z		HR	822875	8620	32
UCLnhbz7zkDYfFOuo134Hw5g	"Usporedi. hr"	"Testiramo i uspoređujemo prijenosne gadgete uz informaciju gdje ih kupiti. Cilj je da nađete idealan proizvod kakav tražite."	2008-02-22T07:38:20Z		HR	7012392	8820	1067
UCri5b4gBVVNQr5axQ8nPHCQ	TheGamepires	"The official home of Gamepires on YouTube."	2011-04-13T12:36:46Z		HR	2076931	9870	65
UCHlUmBZUEOsShhlVBEdSmww	grrunf	"This channel is generally about inventions. Some are new ideas, some finished products All video presentations are made directly in cooperation with inventions authors and introduced and shown to the world for the first time trough this YouTube channel. If you want to see new inventions and ideas before others, you found the right place to be. ;) Feel free to contact me in case of any needs. Thank you Enjoy watching."	2009-10-14T10:48:50Z		HR	19616619	8890	23
UCReepEueTfRfLQoakucyFWw	"Major Droid"	"Welcome to my channel and thank you for the support in the shape of subscribing! Here you can find reviews for the cool gadgets, dual-sim smartphones, smartwatches, as well for many other new products! I'd like to hear from you what do you think! Also If you have any question or suggestions, please let me know! Thank you :-)"	2014-05-24T05:34:25Z		HR	3690063	13000	255
UC7agu7__SbwNsFN5hJWzMtA	"FitMess Diary"	"PRVI FITNESS KANAL ZA ŽENE U HRVATSKOJ! Kako smršaviti? Kako do savršene stražnjice? Što jesti? Sve su to pitanja koja muče svaku užurbanu djevojku. Ovaj kanal posvećen je odgovaranju na ta pitanja i pobijanju mitova! FitMess Diary je mjesto gdje se spaja fizička snaga s mentalnom. Zanimljivi treninzi, obroci, motivacija, pobijanje mitova,... i više! Možete me pratiti na Facebooku (link ispod) & Instagramu na @fitmessdiary , a tu je i WEB stranica sa mnoštvom korisnih tekstova! Nadam se da ćete uživati :) Stay Strong!"	2015-09-20T09:45:11Z		HR	63019	8310	13
UCD_aMMFAMed2Uq4rHUf07iA	"SkyRocket Crypto"	"Welcome to SkyRocket Crypto where we cover daily news and price predictions for some of your favorite crypocurrencies! Support as much as you can and share with your friends, don't forget to Subscribe our channel and click that 🛎️. Crypto is Future , Believe in Crypto , Gain your Assets. For Business query, Promotions & Sponsors can contact me on 📧 cryptodaypromotion@gmail.com ▶️ Telegram: @skyrocketbusiness "	2017-09-15T14:27:17Z		AU	1086527	12600	790
UCtKJauW_g79TuU7bTSAjGCg	"C A M B I."	"Vocal group from Croatia (Split)."	2011-03-20T19:53:02Z		HR	11115609	10800	88
UCY9U2FAbAoLRICgKuJsl0gA	100posto	"Kanal 100posto donosi vam najzanimljivija, najzabavnija i originalna videa sa zanimljivim sugovornicima i temama. Povežite se s nama i šaljite nam i svoje ideje i prijedloge! Želimo se povezati s Vama: Portal 100posto: https://100posto.hr/ Facebook: https://www.facebook.com/100posto.hr/... Twitter: https://twitter.com/100_posto Instagram: https://www.instagram.com/100postohr/"	2016-12-29T08:23:27Z		HR	6039959	8900	689
UCT1PVOPNxcElw8izJrZAafQ	"Moje Razglednice - Pozitivna Perspektiva"	"Pozitivna Perspektiva - Moje Razglednice - Hrvatske povijesne ljepote i svjetske znamenitosti - Izleti i Putovanja - Mojerazglednice.com - Putopisi iz Hrvatske i Svijeta"	2013-08-04T21:52:59Z		HR	2012329	10300	201
UC2nx8WN6YtrGIFde8qA1iCw	"RB Trackz"	"Old School Hip Hop Boom Bap & Roots Reggae Beats!"	2015-05-02T17:42:22Z		HR	176640	8570	11
UCHKz8PtcQmcmn4CG9kRbI7A	KrunoKovacevic2	"Channel about Futsal and Football!"	2016-05-28T08:17:38Z		HR	1428808	8360	23
UCNXYuKvvLWOOhCqQ5gyVA3Q	"Reboot magazine"	"Reboot - gaming kultura. Najaktualnije vijesti iz svijeta videoigara, tjedni video podcast - Rebootcast i najrelevantniji sadržaj najvećeg regionalnog gaming časopisa."	2012-08-15T09:57:06Z		HR	3948562	12500	666
UCKXHvL_Gsk_TMK9hDBpiofQ	"NIVEA Hrvatska"	"Dobro došli na NIVEA Hrvatska youtube kanal!"	2012-04-04T13:24:50Z		HR	87364192	8600	392
UCl7maBZUm2zZ-yKpfQFBoWQ	"The Balkanizer OFFICIAL"	"Official Youtube channel of Aleksandar Olujić"	2013-10-09T15:00:18Z		HR	5201126	20200	116
UCY9-9lGSFlaNMXlfHVQTWdw	"Islamska zajednica u Hrvatskoj"		2010-01-09T11:48:40Z		HR	5091450	8810	1064
UCXTKe9ZSX2GA9BHUKNv_6KQ	"Smooth Wave Smooth Jazz"	"SWSJ - Smooth Wave Smooth Jazz - Summer Nights.... ........with Mr.Smooth enjoy a romantic side of life with smooth jazz and latin romantics...made 4you by Mr.Smooth... SMOOTH OUT YOUR WORLD..... everything you do,every moment you have now,and the moment you enjoy now, it never will come back again,but you will always remeber that beautyfull moment that you have in your life,because your moments will be written for ever in your heart"	2006-01-30T18:43:36Z		DE	6709981	8870	91
UCZPtjvmbCqm2Wbl2FCsXb4Q	"Internet TV Hrvatskoga sabora"		2015-10-14T13:03:18Z		HR	5390324	9110	1245
UC1QJyOxBt748mwsUP9dRp7A	FCMore	"Eyo! Welcome to the channel! Feel at home here with some random videos :D! We got various series, such as: *Assassins Creed (basically all of them, Odyssey, Origins ,Black Flag, III, II, brotherhood,...) *The Witcher 3 *Watch dogs 2 *Skyrim *Battlefield V *Red Dead Redemption 2 If you like what you see be sure to subscribe!"	2018-05-19T18:55:43Z		HR	4595775	8260	277
UCx7tRRqqRwudA3kH-tLIPuA	"Majushka music"	"Maja Šuput- Dječji album "" Što je to ljubav "" na USB sticku ֎ Majushka Shop ► https://majushka.com/ ֎ Maja Šuput Instagram ► http://instagram.com/majasuput# ֎ Maja Šuput Facebook ► https://www.facebook.com/MajaSuputOfficial/"	2019-10-13T11:30:10.320417Z		HR	8772584	12500	7
UCgxFkX7K80hdLdFLkjkeO_A	"Zmajevo Gnijezdoッ"	"Kanal za prave zmajeve!"	2011-02-06T15:46:37Z		HR	604016	8010	160
UC6U6JNl-mDk5ru_E-9SYFZw	"Karla Lucija"	" Instagram : karlalucija "	2015-06-02T14:07:57Z		HR	99512	8150	2
UCWyHpAWUlRrIt2benQvI1Xg	"DlE RICH"	"Music production team from Zagreb, Croatia"	2017-05-24T11:21:53Z		HR	6220505	8670	44
UCmqc5BvXTA0FGdfYGjSt8MA	888freehumanity		2010-05-08T13:58:47Z	hr	HR	3792246	8620	801
UCpxmJQbKaqhZHp1WDRMGn3w	Zetris	"A Puyo Puyo Tetris Bot maintained by mat1jaczyyy. Channel icon by @mipi_oekaki."	2019-01-02T20:07:40Z		HR	4969457	8010	527
UCGL9kj0IADVezXqw7HFFQrw	"V-Lover Zauvijek"	"×× kanal trenutno nije aktivan ×× D O B R O D O Š L I *--------------* • Ovo je neslužbeni kanal o Violetti/Martini Stoessel. • Na njemu možete pronaći dijelove epizoda Violette, neke Tinine pjesme i još puno toga. • Bilo kakvi uvredljivi/hejt komentari će biti izbrisani. Videos on the channel are from series ""Violetta"" by Disney ""Violetta"" ""Martina Stoessel"" ""Disney"" Uživajte u videima i pretplatite se za još."	2017-07-09T13:45:48Z		HR	5107117	8110	63
UCNk3Q_dNucPG40dQ-Wt8yAQ	Wolf	"IGN: EntityWolf Texture pack: https://www.mediafire.com/file/bu9ij9zb2wmqw86/wolfcraft.zip/file (updated version), http://www.mediafire.com/file/8lhwfv7sal47hxw/wolfcraft.zip/file (old version) This channel's purpose is to show off some jumps, my ideas and try to assist people in some way for the Minecraft parkour community. I don't intend to take it seriously, which is also why I don't keep up with uploads constantly. I just do it for fun and try to communicate with other people easily."	2016-09-27T11:25:52Z		HR	1178979	7680	339
UCXXItyuf7BDpycqOu8VlAbQ	Vindija		2014-06-06T11:50:43Z		HR	13921259	8350	94
UCYLXRTyg-O7j6FMas3HW4xQ	"Dobre Ideje"	"Kanal dobrih ideja ;) We have a good time, good ideas and make videos :D PRETPLATI SE na DOBRE IDEJE! Dobre ideje = Dragana Momčilović & Ognjen Ivanović - Ogi Ako nas želite kontaktirati sa nekom POSLOVNOM PONUDOM ovo je taj kontakt: trebamdobreideje@gmail.com ;)"	2010-03-28T20:03:38Z	hr	HR	1228585	7710	105
UCVrUUWqQ9ql_wekosrYaamw	Agroklub	"Službeni Youtube kanal informacijskog sustava Agroklub"	2013-11-20T09:25:52Z		HR	5622096	8970	1766
UCVhHo_ewyEOOyZqU5MQJZSg	"Ena Rajic Official"	"Inspiriram i zabavljam inteligentne ljude kroz spoken word poeziju i satirične videofilmove. ⚠️ Videosadržaj na ovom kanalu služi isključivo u zabavne i inspirativne svrhe te ni na koji način ne predstavlja zamjenu za ozbiljnu i stručnu psihološku, psihoterapijsku, psihijatrijsku pomoć ili drugi oblik liječenja. Videofilmovi ne odgovaraju na specifične potrebe i osobne situacije pojedinca, već su generalnog tipa te pozivaju na smijeh, introspekciju i kritičko razmišljanje. © Sva prava pridržana. Tipkamo si, Ena."	2014-03-10T19:34:03Z	hr	HR	602561	8570	164
UCv_EnWTCXEgQ0paRzf2H3Aw	dusanmisic1		2009-01-01T16:28:46Z		HR	6710350	8230	2286
UCC-xH8M6mPVa5ay1TNk01yQ	"Filip Dropulic"	"Boybuilding ◦ Fitness ◦ Health! My name is Filip Dropulić, I am athlete from Croatia."	2011-05-03T13:21:57Z		HR	902303	7640	67
UCVAcOMfo3StSxhLGwlSxqwQ	Rockshow2oo8	"Welcome to my Channel (⌐■_■) PC Specs: -Motherboard: MSI Z77A-GD55 -Processor: 3.4Ghz Quad Core Intel Core i5 3570K -Video Card: Zotac GeForce GTX 560 Ti 1Gb DDR5 -Power Supply: XFX Core Edition 550W -Casing: Thermaltake Element T Midi Tower -RAM: 8Gb (Corsair 2x 4Gb DDR3 1600Mhz) -HDD: 2x WD Caviar Black 500Gb Raid Mode -OS: Windows 7 Ultimate 64Bit TV & Monitor that I use are: - Philips LCD 32"" HD Ready - Samsung 22"" SyncMasterT220 You can contact me via my Facebook Page, Twitter or via YouTube messaging."	2008-05-07T17:43:06Z		HR	5772749	7550	100
UCXnixOoX1OwhqHgUujZzbpg	Nekkō	"Hi, I'm a guy who likes to make remixes of Dragon Ball"	2016-09-15T10:58:07Z		HR	3039351	8830	14
UC1lRCBEy0uPGrYf6RV0romQ	"Jax Teller"	"Rock/metal full albums and live concerts that I attended"	2011-05-23T06:45:50Z		HR	6489018	9860	143
UCtHtHhCVOyUTQDgemhL_Zrw	"Instruktor Trulac"	" POPIS ZA REPRODUKCIJU: 1.PROVJEREI PRIPREME ZA ISPIT Provjera razine osposobljenosti kandidata kod završetka obuke. Neki kandidati su uzeli dodatno usavršavanje a neki su izašli na ispit. U svakoj vožnji simulira se ispit što znači što manje razgovora u vozilu i kamera sa kojom ide i javna objava pokušava napraviti napetost (tremu) koja se javlja na gotovo svakom ispitu. Vožnje nisu savršene već pokazuju koliko je kandidat spreman nakon 34sata Video služi za ukazivanje na pogreške kod vožnje gdje nakon gledanja istog se analizira i rade se korekcije. 2.ŠALABAHTER(tips&tricks) Služi kao pomoć u obuci kandidata, mladim vozačima ali i onima koji su neke stvari u vožnji zaboravili ili ih nisu dovoljno savladali. 3.INSTRUKTORI VOŽNJE Predstavljam kolege INSTRUKTORE vožnje . 4.ELMA TOMIĆ OBUKA Kompletna obuka s kandidatom , moje metode rada i psihologija učenja. 5.MOJE NEŠTO TIK TOK Mobitel i svašta nešto PAY PAL PODRŠKA.... ⭐⭐⭐https://paypal.me/trulac⭐⭐⭐ HVALA SVIMA🙏....SAMO LJUBAV💖 "	2019-03-05T10:22:17Z		HR	3400302	13900	274
UC6o4ZuBE6zY98YtYiGKzkcA	KOKTELSIFANZONE	"Koktelsi Glazbeno - Scenska Atrakcija Istre i Kvarnera nabijena energijom i pozitivom, 21. godina postojanja, devet studijskih albuma plus veliki broj singleova Band čine: Nikola Peršić - Vokal frontman / harmonika Josip Rubinić - Truba Vedran Đukić - Gitare Domagoj Pavletić - Bubnjevi Deni Urović - Bass gitara Silvestar Mežnarić - klavijature Koncertni nastupi Koktelsa su pravi tulumi gdje jedini cilj da se publika odlično zabavi tako da raspolazuci silnom artiljeriom repertoara pogađaju direkno i one najzahtjevnije, Kostimima, scenografijom i kombinacijom zvuka i najmodernije rasvjete, pretvaraju obični koncert ili zabavu u spektakl za pamćenje Sex, Drugs, Polk 'n' Waltz 2016. godine kreću u predstavljanje široj javnosti Band je trenutno na čekanju zbog korone tour crew ukupno 14 ljudi dva kamiona (light razglas) fan shop, road manager, fotograf i snimatelj detalji o bandu na www.Koktelsi.com www.Music-star.hr www.Koktelsi.com"	2009-02-09T18:06:04Z		HR	9819378	7960	470
UCCo7FfFes4GsP6GX-SI-neQ	OneDelirious	"Something something..."	2010-06-05T14:18:53Z		HR	2910719	8080	2047
UCyCCM8kLytNavZfohdI7kWw	"GymBeam HR"	"Mi smo Gymbeam.hr. Mi nismo samo brend prehrambenih dodataka, progresivnih namirnica, opreme za vježbanje i sportske odjeće. Mi smo zajednica i konstantno motiviramo jedni druge. Na našem kanalu možete pronaći planove treninga, inspirativne intervjue s vrhunskim sportašima, preporuke za zdrav način života i prehranu, fitness recepte, te recenzije proizvoda. Budite dio našeg GymBeam tima!"	2018-04-25T10:15:10Z		HR	4608831	12700	303
UCGfr0Ttx19qj2dy9mtM-lyg	TomislavSaricMusic	"Hey Guys, welcome to my Channel :)"	2014-08-05T21:10:06Z		HR	245395	7190	8
UC3Pm04ACYgR64kgzab-xXVg	"Lipstick's blade"	"Blogerica u procesu postajanja vlogerice."	2014-11-27T18:39:31Z		HR	344689	7280	59
UCOlzHndzs2k0Y30Nn2Y7JwA	"Marjan T."		2009-06-12T21:17:31Z		HR	7493751	9370	102
UCgMh1i5c9LYnWVsmtyWv32A	SynthCaeles	"Just making some AMV´s for fun."	2015-01-05T19:41:33Z		HR	5097848	8010	93
UCw1zMLzInq9vHnHdBSZaBiQ	Baća		2016-04-09T18:45:29Z		HR	3026380	7810	39
UCrogte8JZ06qmIQZ0h7JoGg	BugTV	"Službeni kanal Bug Onlinea (www.bug.hr), najpopularnijeg hrvatskog IT, tehno i geek weba ### Official channel of Bug Online (www.bug.hr) - the most popular Croatian IT, techno & geek web-site"	2011-12-12T19:34:52Z		HR	2131011	7670	801
UCxg41Rq53nHgoYP0qBFGpAA	Riksha	"Lijep pozdrav svima, moje ime je Riksha. Za sebe bi rekao da sam vrlo ambiciozna osoba koja voli istraživati, učiti te raditi korisne stvari za druge. Od malena sam volio raditi sa računalima, istraživati i možda jednog dana postati poznat kako bi mogao promijeniti svijet ili barem neku osobu. Svaka mala promjena me usreći. Uvijek sam također volio sve vezano za filmove, montažu, efekte i volio bi jednog dana naučiti to i napraviti vlastiti film ili samo glumiti u jednom. U slobodno vrijeme se bavim hobijem koji je u ovom slučaju izrada te developing web aplikacija/stranica i malo beatboxa (nisam profesionalac). SADRŽAJ: - Gameplay Horror igra - Challenge - Vlogovi - Razni tutoriali - Meeting English version: Hi everyone, my name is Riksha. For myself I can tell that I'm ambitious person who likes to explore, learn and do different usefull thinks for others. Contact me on my e-mail address for business inquiries."	2015-08-07T20:41:31Z		HR	1081135	7060	202
UCGVtF_hJAz8ypM1AffcH4HQ	FRAZE		2014-10-07T20:45:45Z		HR	124731	6980	31
UCBIkPq-CWDRrgOimZoCykpA	"8D BALKAN"	"Dobrodošli na kanal najboljih 8D pjesama na Balkanu! Na ovom kanalu radimo 8D verzije vaših omiljenih balkanskih pjesama. Sve što vam treba su slušalice i možete uživati u nevjerovatnom iskustvu koje vam pruža 8D! 🔥"	2018-12-23T14:56:52Z		HR	1648083	8470	142
UCm6KCh3ya55Ptm6MvPB5dew	Fitness.com.hr	"Fitness.com.hr je najposjećeniji i vodeći fitness portal u Hrvatskoj i regiji! Obrađujemo teme kao što su zdrava prehrana, vježbanje, sport, zdravi recepti i savjeti za trening. Link: http://www.fitness.com.hr/ Pretplatite se na naš kanal i dobivati ćete svakodnevno video treninge, vježbe i savjete za mršavljenje te recepte za zdravu prehranu! Posjetite fitness.com.hr portal: http://www.fitness.com.hr/ Kupujte na fitness.com.hr web shopu: http://www.fitness.com.hr/shop.aspx Like-ajte nas i pratite na Facebooku: https://www.facebook.com/Fitness.com.hr Pratite nas na Instagramu https://instagram.com/fitness.com.hr/"	2013-12-01T17:07:45Z		HR	1761870	8200	382
UC6ENXH-BywTN4wfa3uOk52w	"Mama Veganka"	"MamaVeganka je kanal namijenjen svima koji se žele upoznati s prehranom na biljnoj osnovi (bez proizvoda životinjskog porijekla)."	2016-02-13T16:51:49Z		HR	661056	7980	94
UCJ54aJ0Ayb0NrzdYdPolCAw	Silente	"Bend Silente - službeni Youtube kanal. ""Subscribe"" za najnovije pjesme, videe i vijesti o bendu !"	2013-02-15T15:02:28Z		HR	6630948	11100	27
UC7PsQhbHMUs4r1aMfYiKenw	ITSKRISTIJAN	"Zdravo svima moje ime je Kristijan... Zivim u Hrvatskoj imam 19 god ... Roden sam 23.12.1996"	2014-11-01T11:59:39Z		HR	520604	6920	1
UC_iQVqnMW91RPAl2o_vnr_w	"Outdoors Croatia"	"Besides summer sun and beautiful coast, Croatia has much more to offer. Follow our journey through snowy mountains, green rivers, and karst deserts. The landscape formed by strong winds and sturdy people. Where all four seasons show their full beauty and hearing a wolf howl is still a possibility."	2008-12-09T20:29:43Z		HR	1303549	8730	173
UCNkkoIHG4LZEopeXBw0Y0iw	"SN tv Sport nedjeljom"	"Sport nedjeljom emisiju pratite uživo svake nedjelje na Sportskoj TV od 13:30.... repriza nedjeljom na SPTV od 23:00...ponedjeljkom od 10:00, Slavonska TV nedjeljom od 21:00, SB TV 20:15 nedjelja, ponedjeljkom 17:00 JADRAN TV, Ri TV, Šibenik TV ponedjeljak 20:30, K5 Split, Kreator TV ponedjeljak od 21:00 i RTV Herceg Bosne nedjeljom od 17:00....."	2009-09-25T17:45:59Z		HR	13162788	8620	6478
UCqYpLzg-pnsjWpGBMeIKVyQ	"Hardstyle Universe I HardEditz I"	"Best Of Euphoric And Raw Hardstyle!"	2015-09-30T16:27:08Z		HR	2303791	7870	69
