id	title	description	publishedAt	defaultLanguage	country	viewCount	subscriberCount	videoCount
UCCHHvReX-PsxQn545aHEt_Q	"Crypto Edy"	"Crypto Edy je kanal na kojem možete naučiti sve o Bitcoinu i ostalim kripto valutama. Kako trgovati s njima , kako rudariti Bitcoin i kako zaraditi u kripto svijetu. Pratite me na : Youtube : https://goo.gl/6FxVth Facebook: https://goo.gl/7Fj2Wf Možete kupiti bitcoin : Local Bitcoin : https://goo.gl/45Lkms Coinmama : https://goo.gl/qAKbBi Paxful : https://goo.gl/z4CkgU Email adresa : Email : cryptoedy0@gmail.com Pratite moj kanal i zaradimo zajedno !"	2017-11-25T17:06:28Z		HR	555	165	1
UCWV-B8HhDXTEaOp_N8hjQzQ	"ŽMALA KING"	"Dobro došli na moj kanal. Uživajte u mojim videjima."	2020-06-26T15:51:14.761915Z		HR	30204	197	230
UCxfkqwc_fFAH09hQYifyBtQ	"Deni Čop Music"	"Kanal na kojem možete vidjeti live i studio snimke riječkog harmonikaša i klavijaturiste Denija Čopa 😊😊 Trenutno član renomiranog austrijskog banda Iggy Stone & Alpenrocker http://www.alpenrocker.at/ Follow me🎵 Facebook https://www.facebook.com/DeniAbarth Instagram https://www.instagram.com/denicop98_official/?hl=en"	2012-04-29T16:49:13Z		HR	78434	210	10
UCEsVIRGka4zAwZAb-rxZH3w	"Matteo Bancic"		2015-10-15T18:40:54Z		HR	56231	190	43
UCbdQ51Y8ua8StmBANqATQqw	"Alen Zmaj"	"The Dragon's Footsteps .) Welcome to Dragon Land!"	2012-08-30T09:55:35Z		HR	77536	238	1399
UCK-dAoEZ07IU2y8yMFt5eow	DANY🌝	"ZUHJ @ViciousLegacyPC 23yo 50%🇭🇷 50%🇵🇹 Trying to post once a week "	2014-06-17T09:39:19Z		HR	16072	176	114
UCW71p_Rg505c3H42uw3G8zA	"MARKO AKALOVIĆ"	"Pozdrav i dobrodošli na moj kanal bit će gamplay i crtanja. 100 suba 2.1.2021. 160 suba 13.5.2021 200 suba 5.6.2021 "	2019-05-21T17:21:48Z	en	HR	171912	287	153
UCM8iS8s6T1l92TG7L2jAveA	"Koordinacija Hrvatske Obiteljske Medicine PGŽ"	"Edukativni kanal Koordinacije Hrvatske Obiteljske Medicine u PGŽ"	2018-12-12T18:19:54Z		HR	29122	185	120
UClE6aEcwsGwsr10KDUdVDzg	"Korčula AMV"	"Just a random guy who makes videos 10 subs 30.12.2018 20 subs 27.1.2019 30 subs 9.2.2019 40 subs 15.2.2019 50 subs 20.2.2029. 60 subs 24.2.2019 70 subs 10.3.2019 80 subs 8.5.2019 90 subs 30.7.2019 100 subs 10.8.2019"	2018-05-22T11:33:51Z	en	HR	7371	164	62
UC3l8rmaG3yY-d6e2Mgu0jHg	"Sluzbenice Milosrda"	"Službeni kanal zajednice sestara Službenice Milosrđa. Sestre Službenice Milosrđa osnovala je Paola Di Rosa (kasnije sv. Marija Krucifiksa) u Italiji u 19. st. Sestre su prisutne u Hrvatskoj još od 1853. Službena stranica sestra Službenica Milosrđa je http://sm-provincijalat.hr"	2014-12-22T11:51:26Z		HR	77936	240	35
UCdA-1MSfO8U8RFNVYnFFwLA	"SVEMIX SX SPLIT"	"Svemix Sx je je youtube kanal u kojem snimamo sve baš sve. Snimamo vlogove,igrice izrade vizitki i sve ostale stvari. Točnije snimamo sve i svašta doslovno ali da ima logike i da bude smiješno i zanimljivo. On English: Svemix Sx is a youtube channel where we record everything. We capture vlogs, playing cards, and all other things. It is more accurate to make it literally interesting and funny and educational."	2014-11-30T19:30:09Z		HR	21946	152	61
UC7U7gOO7GW9YOcp55oxrh9g	MrGeesikser	"MrGeesikser is creating DIY videos, how to fix stuff, PC games videos, fun videos. You can donate few Satoshis here :) - bc1q6a4npfr34npu59tnvx37v2hn503vuzdma7rxpg "	2011-10-29T20:45:19Z		HR	296069	202	156
UChJeIxQRDwlmHzXUJ_RodMw	"Count Zero Records"	"Real Music. Real Artists. Real Independent. Count Zero Records is an artist-run fully independent international full-service record label. Every one of us is an artist. One day we decided to start our own label. This is our story. Founded in 2018, we have since become the second-largest label in #Croatia - where our headquarters are but have also opened subsidiary labels and facilities in the USA and Austria. Today we have over 50 artists and 300 songs we represent, and through hard work and dedication became one of the larger indie labels. Count Zero Records is a 100% ethical company that holds its staff, managers, artists, and everyone involved to a strict policy of transparency and fairness. We dedicate our time and effort to music and we give artists we believe in a chance they would otherwise not have had. We are beholden to no one, we are financed by no investors. We are in nobody's pocket. "	2012-01-04T00:05:07Z		AT	970426		436
UC5Gjvzdpw1Vx98TjuWEkxxQ	"Oliver Dragojević Tribute Channel"	"Oliver Dragojevic tribute channel Glazba više nikad neće biti ista bez vas..... Music Will Never Be the Same Again Without you....Oliver...❤️"	2019-07-03T12:55:42Z		NL	51734	256	33
UCJzn-QOBupcif1wKmaUVuvA	"Andrej Bogović"	"Lotta gang shit"	2013-11-28T09:15:54Z		HR	0	142	0
UC11gU6nle8RyOYPgyFwgNTQ	"Djare i Rope"	"Reperi, slušatelji hip-hop muzike... "	2016-11-05T06:59:24Z		HR	21209	193	132
								
UCXjoL7XxfYHjIzSG7P62MHw	"Domagoj Grgic"	"Dobro došli na moj YouTube kanal!! Prije svega hvala što ste došli i ako vam se svidi ostavite ""Pretplatu"" na moj kanal ne košta vas ništa a biti će te u toku s novim objavama!! Postanite dio zabave !!"	2011-10-05T13:35:08Z		HR	33475	275	80
UCHB765mirDlxslIRAb-4Lfw	tai		2017-06-19T07:41:52Z		HR	1351	156	4
UCHX3WaFzpIAhOAVn4Hbpgxw	ICEY	"19yo Producer & DJ from 🇭🇷 I do as much genres i can."	2017-10-15T14:48:33Z		HR	154117	322	50
UCVzcCnnj12Zip34qNm3R3LQ	"Skuba Drums"	"Drums - Cymbals - Drumming tehnike sviranja bubnjeva testovi različitih bubnjeva testovi različitih činela "	2012-02-19T21:17:41Z		HR	144214	171	215
UCcfPEb1Z9nhgE4kCaLUG7_A	Aldia	"Fart quality content"	2014-08-12T01:43:47Z		HR	8562	158	82
UC-xI4AZ40taI_je3GTAocQw	"Plane Informer"	"FullHD and 4K aviation videos from my local airport of Split (LDSP,SPU). Videos on this channel are aviation based! Cameras use in videos: -Sony Cyber-shot DSC-HX300 -Nikon D3300+Nikkor AF-P 18-55mm VR DX+Tamron 18-200 mm F/3.5-6.3 Di II VC -Panasonic DMC-FZ300 Tripod use in videos: -Vanguard MAK 263 Thank You all who watch my videos.;-) ©️Antonio Lalić"	2018-09-10T18:59:43Z		HR	83075	306	104
UC02-mRB-RR6Y6OFhfLEXHnQ	"Dominik Šuša"	"Ljudi Uskoro će biti Moji Klipvi i bice Prankovi i wisper chelench i bice klipvi o nogometu o penalima i gađanje u prečku i Snimam Reakcije o igračina i snimam drame i vlogove i pitanje i odgovor i snimam mim riviju snimam Grand the Auto V FIFA 22 The Crew 2 GrandRP Launcher PUBG Hvala👍🇭🇷🇭🇷🇭🇷🇭🇷"	2019-06-07T18:06:51Z	sr	HR	22670	170	164
UC-ae5VO9WlBa5GfqPxI_IuQ	"Grad Osijek"	"Službeni YouTube kanal Grada Osijeka"	2013-11-12T13:43:32Z		HR	33204	155	71
UCFAuqdEX5eaD7grINDlfmNA	CroatiArt	"StART art LOVE and INspirATion instagr.am/CroatiART UVIJEK@gmail.com UVIJEK.com"	2011-02-04T17:01:37Z		HR	10089	127	20
UCfcpEOAarXLaVzfGzdcqxxQ	"B&B Kuća Bajlo, Zadar Kroatië"	"VEGETARISCHE B&B IN ZADAR, KROATIË B&B Kuća Bajlo is de vakantiewoning van Griet en Anri Bajlo in Zadar, Kroatië. Zadar ligt aan de zee, de perfecte uitvalsbasis om verschillende daguitstappen te maken. BEGELEIDE WANDELINGEN, FIETSTOCHTEN EN ANDERE ACTIVITEITEN IN KROATIË Ontdek met ons de eilanden, nationale parken, rivieren en watervallen van Kroatië. Je komt op plaatsen die nog niet ontdekt zijn door de vele toeristen die jaarlijks Kroatië bezoeken. Wil je zwemmen tussen vissen in helderblauw water dan is onze zeiltocht naar de Kornati eilanden absoluut een aanrader! DE BESTE LOCATIE VOOR DE ACTIEVE EN SPORTIEVE TOERIST Als het even kan, gaan we graag met onze gasten: -wandelen in de bergen - fietsen op de eilanden -zeilen naar de Kornati eilanden Wil je op ontdekking gaan in Zadar en de prachtige omgeving verkennen dan hebben we talrijke tips. Abonneer je op ons kanaal en mis geen enkel avontuur! "	2011-11-09T16:21:37Z		HR	7888	136	25
UCNkd3dSa6We_UApGJ3x_a_Q	KoopaTheNewGuy	Cringe.	2018-09-03T11:57:21Z		HR	0	154	0
UCIS2U0WfaYG_SxfcQvWL36g	sinycrophotography	"Dobro došli na moj YT kanal. Ja sam Siniša i želim da Vam na ovom kanalu bliže pokažem kako izgleda Požega i okolica ... Lijep pozdrav!"	2014-09-22T17:34:21Z		HR	20430	140	55
UCoNQTqGkEJQa5CDKWR5hVxw	"Dubravko Jajetic"		2013-02-28T17:12:34Z	en	HR	14618	209	509
UCUtJ8VH2F4R8Mqg8fIWYVJw	"macosa sedamjedandvajedan"		2012-11-17T13:48:13Z		HR	45979	174	60
UCoqBKKhsUMUbtSNYciHyy3Q	kerxia	0	2016-10-26T14:52:02Z		HR	0	132	0
UCL13-jAUvb02dVJwiQLketw	Lovreli	"Electronics, memes and cliff jumping"	2014-03-25T06:46:05Z		HR	24455	137	65
UCC8Lb3RuFnIsm4PtCTnhMPQ	"Lord Noa Super Show"	"Ja sam Noa , igram igrice i radim vlogove . Pretplatite se ako hočete"	2017-07-15T17:43:33Z		HR	11426	122	191
UCT0xeH3mXMLpOB7NWOiq62w	"Ivan Ivec (IQ tests)"	"I currently use this channel for online teaching, but I plan to devote it in the future to explain mathematics interested to wider audience. You can send your needs to ivan.ivec@gmail.com and small donations (if you find appropriate) by PayPal to the same e-mail address. I also have chess devoted channel: www.youtube.com/channel/UCP3hNdaw4P76pCr6LVkd9sg/ and a website devoted to IQ tests: ivec.ultimaiq.net/"	2011-12-29T20:17:36Z		HR	34339	316	51
UCFTWpUp9lR1DixIh-jAMTLw	Djoz		2014-08-29T13:35:08Z		HR	976	110	66
UCOs1hL4EXZAaUXOKWLFu_8A	Falcone		2014-12-16T10:29:06Z		HR	116842	210	20
UCCczzQhyIONxGQ4vPR7OkBA	"RP Performance"	"Mi volimo automobile❤️🚙 Facebook: http://www.facebook.com/Rp.performance1/ Njuškalo: https://www.njuskalo.hr/trgovina/rpperformance"	2016-01-18T10:15:00Z		HR	241349	318	133
UCyK98m6wZwBD1m6LcqYArwA	TronicEvolve	"Hi, on my channel, you will find a bunch of stuff because I am just starting with this youtube channel. For example - robot designs/ robot mechanisms/some interesting films/ DIY tricks etc. Subscribe to see more of my videos in your feed! In the future, I will be building a robot. "	2015-08-16T10:39:29Z		HR	53389	373	52
UCFmUp-97rHkwGk65kRVE4WQ	"Davor Vrban - ZYNAPS VMX"	"Video mixing & photo editing"	2011-03-08T21:25:30Z		HR	7941	105	35
UCTNV69QgzZfZBc0Z4qqg4aw	Jura		2018-07-04T15:51:35Z		HR	52462	162	19
UCh8V8lXDbfb836KdfunLs-A	Radit	"Uđite mi u play list da mozete slusati sve sto ocete"	2019-12-26T10:38:37.775992Z	en	HR	105	89	5
UCZfgKujG2pS750e16M9xYzw	HrcoGG	"update: operation green shark"	2013-12-02T13:23:30Z		HR	33448	98	268
UCeq9xKiGeAw1O88x7n1_QeQ	"Sivokosi Debil"	Kitaonica	2014-06-24T07:13:51Z		HR	912	90	7
UCiUc3dPcEDwMJgDxfoLWqew	"Nova Sorta"		2016-02-14T13:53:25Z		HR	3507	90	8
UC9mQ0tlzJCxsVNhWdVd0VvA	Matty’	"I'm Matty’, motion designer form Croatia."	2014-02-01T07:01:37Z		HR	8699	87	24
UC1OhglJJz56YmHv9omd0K7Q	Gorancek	"˃ Dobrodošli Na Mojem Kanalu :D • Instagram : @gorancek • Discord : CPT_Šmintić シ#1234 • Contact : gorancekofficial@gmail.com • Discord : Prihaja ˃ My Specifications [Moj Računalnik] • Intel Core I3 8100 3.60 GhZ • Radeon RX 550 2GB • Segate Maxtor 120GB • G.SKILL Agios 8GB • Segate Barracuda 1TB ˃ My Setup [Moj Setup] • HyperX Alloy Fps PRO • HyperX Cloud Stinger • Genesis Radium 300 XLR • Samsung SyncMaster 920N • Samsung C27F396FHR • CZC.CZ Mousepad XXL • Samsung Galaxy A12 124GB Black ˃ Copyright Claim Rights [Avtorske pravice] • YouTube Audio Library • https://www.youtube.com/audiolibrary?feature=blog • Epidemic Sounds • https://www.epidemicsound.com/ • BenSound • https://www.bensound.com/ Gorancek ™ 2013 "	2013-03-15T13:56:25Z		SI	0	100	0
UCG62NuVCs9PJ82mK0hp4qlw	Pixsnip	"I don't even know what I do here, or should I say what I don't do here... "	2016-11-22T17:48:04Z		HR	9775	98	42
UCq9Xd_7WhI-3eIKKW5OkIdg	FunWithFacts	"Hello, friend! :) "	2020-10-16T11:00:32.451272Z		HR	119538	260	46
UCLUY8yvBzeuSVqVSoau7whw	"Ema Gregoraš"	"Dobrodošli na moj kanal. Ovdje jedna obična cura koja želi ljudima želi prenijeti njezinu sreću, znanje i pozitivnu te malkice zapapriti dan. Videi izlaze jedanput tjedno. Ovdje ćete moći vidjeti razne teme od vlogova do Q&A. Krenimo u novu avanturu zajedno te naučimo nešto zajedno :)"	2018-03-20T19:30:21Z		HR	3251	81	41
UCrlGFHR28sFLkXxpb4jhp3w	Valito07	"This is Valito07 and on this channel i will be making lego mocs, tutorials, stop motion and more... I will also be doing some other stuff like board game tutorials and gaming and other tutorials... So, see you soon!"	2018-03-15T19:02:40Z		HR	52397	410	55
UC33n6dYuu03t4bPH4wR5cFA	"Mario Cunj"	"DOBRO DOŠLI NA MOJ YOUTUBE KANAL!!! Gaming channel ✌ My name is: Mario!!! My name in games is: crowolf1988 Subscribe++ #automobili #gaming #rap #apex #autosport #Dugo Selo #Apex legends #gameplay #fortnite"	2014-03-06T18:45:29Z		HR	2069	76	70
UCPkVjUiYejqoUVeKIVGcIIw	Dario	"Like and Subscribe"	2018-03-29T20:51:54Z		HR	1604	79	3
UCcV82q30wi96f7hhqEEICdQ	wndwz	"Hi, my name is Windows and I like to play games to entertain other people"	2016-06-13T10:20:44Z		HR	1676	73	21
UC3ARPOQCk-RrVizXHQSQs_A	"barbarian zg"	"HD and THX gaming..For the best gaming exp use hq headphones or THX.."	2015-03-16T22:51:56Z		HR	51806	116	183
								
UC83LuWZDC-WeqpNp_OvEGQg	Stilueta	"Stilueta je online platforma koja s bazom u Rijeci donosi aktualne teme, inspirativne intervje, odlične preporuke i osvježavajuće sadržaje. Osim blog/portala Stilueta kreira i autorska događanja kao što su modna manifestacija City 45 20, Stilueta breakfast, Sweet & Style and brojna druga. Pratite nas jer mi pratimo sve što zanima vas!"	2014-10-12T19:30:25Z		HR	70131	105	120
UCybCH53fZKf2ezSJ3zGIiyg	"Antonio Juric gamer"	"Pozdrav svima ja sam Antonio juric oni koji ne znaju o meni snimam svakake igrice a uskoro a moj rođendan čemo zajedno igrati fortnite i GTA online a možda ču snimati Fifu tako da se brzo subskrajbate da budete prvi koji gleda videje ili live streamve tako da se vidimo uskoro a do veliki pozdrav svim mojim sucraberima"	2016-12-24T23:11:00Z		HR	4940	73	149
UCKTxPI8JaDyPphjijoKMyeQ	klesar.hr	"Sve o prirodnom kamenu...i još ponešto. Everything about the stone...and a something else."	2012-10-10T06:23:16Z		HR	106708	120	20
								
UChcyquv8KCI4sbXsG6NEr5A	Northaxe		2013-03-21T20:29:22Z		HR	12355	72	115
